dataset,cell_line,row_kind,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,pool_optimum_percent_growth,chose_pool_optimum,best_step,n_replicates,pool_index,source_pool_index,pool_size,pool_size_full,n_init,n_iter,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,has_fit_drug1,has_fit_drug2,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s
almanac,LOX IMVI,bo_selection,tanimoto+zero,9,608210,713563,9.999999974752427e-07,9.999999747378752e-05,-53.8120002746582,41.4579963684082,-95.2699966430664,False,25.0,1.0,3447.0,37978.0,4000.0,44348.0,10.0,20.0,,bortezomib,arsenic trioxide,proteasome,other,True,True,241279087.64641002,244661766.4502404,1.0140197761721796,0.3447608233420795,4.4,0.6552391766579204,0.04892728294851395,9.4,-0.0006297652526737322,0.4737547919985868,0.7945209104897025,0.0998946683863838,,0.039814708943006656,0.18324175458644099,6.843872195926575,0.2803067833448699,0.5840560170815757,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,5.381797764345644,3.0060580101134264,0.5585601952619866,400.0,2.338962251002882,1.4292152180816928,0.6110467227373528,400.0,-0.06065067117882905,0.0006698135973357555,0.06132048477616481,0.14361400241193786,1.0,2,True,The solver successfully reached the end of the integration interval.,1.691
almanac,LOX IMVI,pool_optimum,pool_optimum,-1,3053,92859,1.0000000116860974e-07,6.000000212225132e-07,-95.2699966430664,0.0,-95.2699966430664,True,-1.0,1.0,494.0,5254.0,4000.0,44348.0,10.0,20.0,,dactinomycin,dromostanolone,dna_intercalator,hormonal,True,True,241279087.64641002,244236946.5247945,1.0122590768526079,0.18329350470257863,4.6000000000000005,0.8167064952974213,0.08380683636821835,11.8,0.0001249800185315672,0.7480235333681817,0.7010995559296198,0.15422030796638309,,0.041143685954846354,0.5935819535574436,4.205131552806647,0.6829338708552641,0.7752370624243468,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,12.622648081642629,6.717415262336822,0.5321716345800763,400.0,14.62148945743034,9.659809645178505,0.6606583873211077,400.0,-0.09831476649930537,0.00167302323921803,0.0999877897385234,0.14320533663015925,1.0,2,True,The solver successfully reached the end of the integration interval.,1.783
almanac,M14,bo_selection,act_hamming+zero,0,24559,246131,9.999999974752427e-07,1.9999999949504854e-06,-93.41000366210938,3.279998779296875,-96.69000244140624,False,5.0,1.0,1125.0,12904.0,4000.0,46148.0,10.0,20.0,,NSC24559,mitoxantrone,other,dna_intercalator,True,True,241279087.64641002,244564305.42391244,1.0136158413460052,0.5002894746646804,4.4,0.49971052533531957,0.028893938159623905,8.0,-0.00045672955842851806,0.31205133512245387,0.8575580726753059,0.06673646045316682,,0.03506740128297304,0.0980656863469714,7.724342466205952,0.12151105334297063,0.4078643811714884,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,2.6418574978360865,1.6012258357685902,0.6060984883098861,400.0,0.2671475302910713,0.0651420894398839,0.2438431280607691,156.35983371787887,-0.03624726388497623,0.000319652620162314,0.03656691650513855,0.14292379173937586,1.0,2,True,The solver successfully reached the end of the integration interval.,3.877
almanac,M14,bo_selection,act_hamming+zero,1,755,218321,1.9999999949504854e-06,9.99999993922529e-09,18.729999542236328,115.42000198364258,-96.69000244140624,False,8.0,1.0,281.0,3102.0,4000.0,46148.0,10.0,20.0,,mercaptopurine,pentostatin,antimetabolite,antimetabolite,True,True,241279087.64641002,244574467.5896832,1.0136579592347534,0.41770216459491727,4.6000000000000005,0.5822978354050827,0.04272409967308807,9.2,-0.00047477504066201947,0.3903038828363182,0.8141564210263454,0.08929214761407522,,0.038587342165089696,0.15079117776068796,7.197076268076505,0.27709700880278165,0.5530613746459198,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.04522090983976685,0.029414327188558947,0.6504585443500356,400.0,0.005341785361500517,0.003473729505448972,0.6502937258552064,400.0,-0.06720229597277538,0.0006646239154740607,0.06786691988824944,0.1433789038910092,1.0,2,True,The solver successfully reached the end of the integration interval.,3.983
almanac,M14,bo_selection,act_hamming+zero,2,747971,753082,1.0000000116860974e-07,4.999999873689376e-06,-3.115999937057495,93.57400250434875,-96.69000244140624,False,5.0,1.0,3914.0,45169.0,4000.0,46148.0,10.0,20.0,,sorafenib,pazopanib,kinase_inhibitor,kinase_inhibitor,True,True,241279087.64641002,230690326.46323696,0.9561140532879887,0.01008481277997141,4.4,0.9899151872200286,0.2804218651883384,,0.024906958115477166,2.0076048610604342,0.36395986330742314,0.43894650674986363,,0.030448800672622955,1.938864824130889,2.1092685693504416,0.8469984990771077,0.985725848718891,5.25,0.16665180258963314,0.0,181.13207547169813,0.04459903376427622,0.02890840103202123,0.6481844693051809,400.0,18.039172707321722,11.859974817125115,0.6574566921415083,400.0,0.38407666567306764,0.02360038939605924,-0.3604762762770084,0.08236284886793796,1.0,2,True,The solver successfully reached the end of the integration interval.,5.059
almanac,M14,bo_selection,act_hamming+zero,3,85998,761432,9.999999747378752e-05,5.000000058430487e-08,-42.24399948120117,54.44600296020508,-96.69000244140624,False,9.0,1.0,2253.0,25703.0,4000.0,46148.0,10.0,20.0,,streptozocin,NSC761432,alkylator,other,True,True,241279087.64641002,241836286.1259607,1.0023093525633986,0.03349763227246023,5.0,0.9665023677275397,0.20985795149419254,15.8,0.004414876978147422,1.4859176161835397,0.4826612120013295,0.3163576008926002,,0.035501630887319335,1.1371517163637102,2.956289932346692,0.8950423565036846,0.9652191171197465,5.25,0.19688496211899295,0.05508539878701667,168.55345911949686,0.019111404525493033,0.012572482510974944,0.6578523569109895,400.0,157.80868524018254,104.07949257942309,0.6595295589784276,400.0,-0.24872457303040263,0.010668783209595634,0.25939335623999826,0.13676893433699838,1.0,2,True,The solver successfully reached the end of the integration interval.,7.181
almanac,M14,bo_selection,act_hamming+zero,4,25154,119875,3.000000106112566e-07,1.9999999494757503e-05,26.59000015258789,123.28000259399414,-96.69000244140624,False,7.0,1.0,1173.0,13529.0,4000.0,46148.0,10.0,20.0,,NSC25154,cisplatin,other,platinum,True,True,241279087.64641002,244404607.19225064,1.0129539595674408,0.6859770494803926,4.4,0.3140229505196074,0.014014597901735672,6.6,-0.00017304664339250594,0.1749631153065251,0.9171439677280916,0.03756248605050805,,0.027975335989043587,0.05435894030555882,8.068156550582879,0.045328457989645465,0.2268835855128447,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.0005794359032895074,0.0003399361866818346,0.5866674549367542,400.0,4.054053261967809,2.652508293451902,0.6542855068866049,400.0,-0.019873534089992484,0.00015276464357449893,0.020026298733566983,0.14220613144943334,1.0,2,True,The solver successfully reached the end of the integration interval.,5.565
almanac,M14,bo_selection,act_hamming+zero,5,740,26271,1.0000000116860974e-07,9.999999747378752e-05,34.970001220703125,131.66000366210938,-96.69000244140624,False,24.0,1.0,20.0,143.0,4000.0,46148.0,10.0,20.0,,NSC740,cyclophosphamide,other,alkylator,True,True,241279087.64641002,244505992.23378986,1.0133741577807556,0.4370295698075822,4.800000000000001,0.5629704301924179,0.044308254491654306,9.8,-0.0003531653185484831,0.3705454147807644,0.8046804905142199,0.09437652801905068,,0.038928293947732215,0.1637620253487286,7.088118352052895,0.348994984521138,0.5491512242007368,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.016284387112572605,0.009789218741504633,0.6011413677304883,400.0,18999.999567989948,12685.42262310471,0.6676538374493621,400.0,-0.06936812165343631,0.0008491574130443658,0.07021727906648068,0.14330659136289636,1.0,2,True,The solver successfully reached the end of the integration interval.,5.349
almanac,M14,bo_selection,act_hamming+zero,6,226080,608210,4.999999969612645e-09,9.999999974752427e-07,-12.531000137329102,84.15900230407715,-96.69000244140624,False,3.0,1.0,3026.0,34619.0,4000.0,46148.0,10.0,20.0,,NSC226080,bortezomib,other,proteasome,True,True,241279087.64641002,244504069.88728312,1.0133661904657036,0.5990953824373954,4.4,0.40090461756260465,0.021395991238927308,7.4,-0.00034975081015747894,0.2337767289484646,0.8876977896691667,0.051734861493681325,,0.03200938681585852,0.07469140071009456,7.941232578593486,0.0895622268092463,0.32187935157356873,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.3378845487623437,0.19669300528666567,0.5821308077186232,400.0,2.6803525302762474,1.3690561558075034,0.5107746612966628,400.0,-0.024301024254892667,0.00021502522013894243,0.02451604947503161,0.14259063497808203,1.0,2,True,The solver successfully reached the end of the integration interval.,1.711
almanac,M14,bo_selection,act_hamming+zero,7,740,26271,1.0000000116860974e-07,9.999999747378752e-05,34.970001220703125,131.66000366210938,-96.69000244140624,False,24.0,1.0,20.0,143.0,4000.0,46148.0,10.0,20.0,,NSC740,cyclophosphamide,other,alkylator,True,True,241279087.64641002,244505992.23378986,1.0133741577807556,0.4370295698075822,4.800000000000001,0.5629704301924179,0.044308254491654306,9.8,-0.0003531653185484831,0.3705454147807644,0.8046804905142199,0.09437652801905068,,0.038928293947732215,0.1637620253487286,7.088118352052895,0.348994984521138,0.5491512242007368,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.016284387112572605,0.009789218741504633,0.6011413677304883,400.0,18999.999567989948,12685.42262310471,0.6676538374493621,400.0,-0.06936812165343631,0.0008491574130443658,0.07021727906648068,0.14330659136289636,1.0,2,True,The solver successfully reached the end of the integration interval.,5.349
almanac,M14,bo_selection,act_hamming+zero,8,740,26271,1.0000000116860974e-07,9.999999747378752e-05,34.970001220703125,131.66000366210938,-96.69000244140624,False,24.0,1.0,20.0,143.0,4000.0,46148.0,10.0,20.0,,NSC740,cyclophosphamide,other,alkylator,True,True,241279087.64641002,244505992.23378986,1.0133741577807556,0.4370295698075822,4.800000000000001,0.5629704301924179,0.044308254491654306,9.8,-0.0003531653185484831,0.3705454147807644,0.8046804905142199,0.09437652801905068,,0.038928293947732215,0.1637620253487286,7.088118352052895,0.348994984521138,0.5491512242007368,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.016284387112572605,0.009789218741504633,0.6011413677304883,400.0,18999.999567989948,12685.42262310471,0.6676538374493621,400.0,-0.06936812165343631,0.0008491574130443658,0.07021727906648068,0.14330659136289636,1.0,2,True,The solver successfully reached the end of the integration interval.,5.349
almanac,M14,bo_selection,act_hamming+zero,9,241240,246131,1.9999999949504854e-06,1.9999999494757503e-05,11.369999885559082,108.06000232696532,-96.69000244140624,False,5.0,1.0,3050.0,34952.0,4000.0,46148.0,10.0,20.0,,carboplatin,mitoxantrone,platinum,dna_intercalator,True,True,241279087.64641002,244401384.09259787,1.0129406011795083,0.7387550868600882,4.4,0.2612449131399118,0.012278051957051603,6.200000000000001,-0.00016731932245619106,0.14277221687221686,0.9277560881145185,0.03256618704561401,,0.026446337444160882,0.04842574553177874,8.079298757718334,0.0592309410769869,0.1998230911275719,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.09228490893564159,0.059132670069303034,0.6407620785597943,400.0,2.6714752421683974,0.6640786642724594,0.24858125345508966,150.1635906132219,-0.010553722461660309,0.00010669774648697228,0.010660420208147281,0.14210806110995516,1.0,2,True,The solver successfully reached the end of the integration interval.,5.728
almanac,M14,bo_selection,hamming+zero,0,24559,246131,9.999999974752427e-07,1.9999999949504854e-06,-93.41000366210938,3.279998779296875,-96.69000244140624,False,5.0,1.0,1125.0,12904.0,4000.0,46148.0,10.0,20.0,,NSC24559,mitoxantrone,other,dna_intercalator,True,True,241279087.64641002,244564305.42391244,1.0136158413460052,0.5002894746646804,4.4,0.49971052533531957,0.028893938159623905,8.0,-0.00045672955842851806,0.31205133512245387,0.8575580726753059,0.06673646045316682,,0.03506740128297304,0.0980656863469714,7.724342466205952,0.12151105334297063,0.4078643811714884,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,2.6418574978360865,1.6012258357685902,0.6060984883098861,400.0,0.2671475302910713,0.0651420894398839,0.2438431280607691,156.35983371787887,-0.03624726388497623,0.000319652620162314,0.03656691650513855,0.14292379173937586,1.0,2,True,The solver successfully reached the end of the integration interval.,3.877
almanac,M14,bo_selection,hamming+zero,1,755,218321,1.9999999949504854e-06,9.99999993922529e-09,18.729999542236328,115.42000198364258,-96.69000244140624,False,8.0,1.0,281.0,3102.0,4000.0,46148.0,10.0,20.0,,mercaptopurine,pentostatin,antimetabolite,antimetabolite,True,True,241279087.64641002,244574467.5896832,1.0136579592347534,0.41770216459491727,4.6000000000000005,0.5822978354050827,0.04272409967308807,9.2,-0.00047477504066201947,0.3903038828363182,0.8141564210263454,0.08929214761407522,,0.038587342165089696,0.15079117776068796,7.197076268076505,0.27709700880278165,0.5530613746459198,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.04522090983976685,0.029414327188558947,0.6504585443500356,400.0,0.005341785361500517,0.003473729505448972,0.6502937258552064,400.0,-0.06720229597277538,0.0006646239154740607,0.06786691988824944,0.1433789038910092,1.0,2,True,The solver successfully reached the end of the integration interval.,3.983
almanac,M14,bo_selection,hamming+zero,2,747971,753082,1.0000000116860974e-07,4.999999873689376e-06,-3.115999937057495,93.57400250434875,-96.69000244140624,False,5.0,1.0,3914.0,45169.0,4000.0,46148.0,10.0,20.0,,sorafenib,pazopanib,kinase_inhibitor,kinase_inhibitor,True,True,241279087.64641002,230690326.46323696,0.9561140532879887,0.01008481277997141,4.4,0.9899151872200286,0.2804218651883384,,0.024906958115477166,2.0076048610604342,0.36395986330742314,0.43894650674986363,,0.030448800672622955,1.938864824130889,2.1092685693504416,0.8469984990771077,0.985725848718891,5.25,0.16665180258963314,0.0,181.13207547169813,0.04459903376427622,0.02890840103202123,0.6481844693051809,400.0,18.039172707321722,11.859974817125115,0.6574566921415083,400.0,0.38407666567306764,0.02360038939605924,-0.3604762762770084,0.08236284886793796,1.0,2,True,The solver successfully reached the end of the integration interval.,5.059
almanac,M14,bo_selection,hamming+zero,3,85998,761432,9.999999747378752e-05,5.000000058430487e-08,-42.24399948120117,54.44600296020508,-96.69000244140624,False,9.0,1.0,2253.0,25703.0,4000.0,46148.0,10.0,20.0,,streptozocin,NSC761432,alkylator,other,True,True,241279087.64641002,241836286.1259607,1.0023093525633986,0.03349763227246023,5.0,0.9665023677275397,0.20985795149419254,15.8,0.004414876978147422,1.4859176161835397,0.4826612120013295,0.3163576008926002,,0.035501630887319335,1.1371517163637102,2.956289932346692,0.8950423565036846,0.9652191171197465,5.25,0.19688496211899295,0.05508539878701667,168.55345911949686,0.019111404525493033,0.012572482510974944,0.6578523569109895,400.0,157.80868524018254,104.07949257942309,0.6595295589784276,400.0,-0.24872457303040263,0.010668783209595634,0.25939335623999826,0.13676893433699838,1.0,2,True,The solver successfully reached the end of the integration interval.,7.181
almanac,M14,bo_selection,hamming+zero,4,25154,119875,3.000000106112566e-07,1.9999999494757503e-05,26.59000015258789,123.28000259399414,-96.69000244140624,False,7.0,1.0,1173.0,13529.0,4000.0,46148.0,10.0,20.0,,NSC25154,cisplatin,other,platinum,True,True,241279087.64641002,244404607.19225064,1.0129539595674408,0.6859770494803926,4.4,0.3140229505196074,0.014014597901735672,6.6,-0.00017304664339250594,0.1749631153065251,0.9171439677280916,0.03756248605050805,,0.027975335989043587,0.05435894030555882,8.068156550582879,0.045328457989645465,0.2268835855128447,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.0005794359032895074,0.0003399361866818346,0.5866674549367542,400.0,4.054053261967809,2.652508293451902,0.6542855068866049,400.0,-0.019873534089992484,0.00015276464357449893,0.020026298733566983,0.14220613144943334,1.0,2,True,The solver successfully reached the end of the integration interval.,5.565
almanac,M14,bo_selection,hamming+zero,5,740,26271,1.0000000116860974e-07,9.999999747378752e-05,34.970001220703125,131.66000366210938,-96.69000244140624,False,24.0,1.0,20.0,143.0,4000.0,46148.0,10.0,20.0,,NSC740,cyclophosphamide,other,alkylator,True,True,241279087.64641002,244505992.23378986,1.0133741577807556,0.4370295698075822,4.800000000000001,0.5629704301924179,0.044308254491654306,9.8,-0.0003531653185484831,0.3705454147807644,0.8046804905142199,0.09437652801905068,,0.038928293947732215,0.1637620253487286,7.088118352052895,0.348994984521138,0.5491512242007368,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.016284387112572605,0.009789218741504633,0.6011413677304883,400.0,18999.999567989948,12685.42262310471,0.6676538374493621,400.0,-0.06936812165343631,0.0008491574130443658,0.07021727906648068,0.14330659136289636,1.0,2,True,The solver successfully reached the end of the integration interval.,5.349
almanac,M14,bo_selection,hamming+zero,6,226080,608210,4.999999969612645e-09,9.999999974752427e-07,-12.531000137329102,84.15900230407715,-96.69000244140624,False,3.0,1.0,3026.0,34619.0,4000.0,46148.0,10.0,20.0,,NSC226080,bortezomib,other,proteasome,True,True,241279087.64641002,244504069.88728312,1.0133661904657036,0.5990953824373954,4.4,0.40090461756260465,0.021395991238927308,7.4,-0.00034975081015747894,0.2337767289484646,0.8876977896691667,0.051734861493681325,,0.03200938681585852,0.07469140071009456,7.941232578593486,0.0895622268092463,0.32187935157356873,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.3378845487623437,0.19669300528666567,0.5821308077186232,400.0,2.6803525302762474,1.3690561558075034,0.5107746612966628,400.0,-0.024301024254892667,0.00021502522013894243,0.02451604947503161,0.14259063497808203,1.0,2,True,The solver successfully reached the end of the integration interval.,1.711
almanac,M14,bo_selection,hamming+zero,7,740,26271,1.0000000116860974e-07,9.999999747378752e-05,34.970001220703125,131.66000366210938,-96.69000244140624,False,24.0,1.0,20.0,143.0,4000.0,46148.0,10.0,20.0,,NSC740,cyclophosphamide,other,alkylator,True,True,241279087.64641002,244505992.23378986,1.0133741577807556,0.4370295698075822,4.800000000000001,0.5629704301924179,0.044308254491654306,9.8,-0.0003531653185484831,0.3705454147807644,0.8046804905142199,0.09437652801905068,,0.038928293947732215,0.1637620253487286,7.088118352052895,0.348994984521138,0.5491512242007368,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.016284387112572605,0.009789218741504633,0.6011413677304883,400.0,18999.999567989948,12685.42262310471,0.6676538374493621,400.0,-0.06936812165343631,0.0008491574130443658,0.07021727906648068,0.14330659136289636,1.0,2,True,The solver successfully reached the end of the integration interval.,5.349
almanac,M14,bo_selection,hamming+zero,8,740,26271,1.0000000116860974e-07,9.999999747378752e-05,34.970001220703125,131.66000366210938,-96.69000244140624,False,24.0,1.0,20.0,143.0,4000.0,46148.0,10.0,20.0,,NSC740,cyclophosphamide,other,alkylator,True,True,241279087.64641002,244505992.23378986,1.0133741577807556,0.4370295698075822,4.800000000000001,0.5629704301924179,0.044308254491654306,9.8,-0.0003531653185484831,0.3705454147807644,0.8046804905142199,0.09437652801905068,,0.038928293947732215,0.1637620253487286,7.088118352052895,0.348994984521138,0.5491512242007368,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.016284387112572605,0.009789218741504633,0.6011413677304883,400.0,18999.999567989948,12685.42262310471,0.6676538374493621,400.0,-0.06936812165343631,0.0008491574130443658,0.07021727906648068,0.14330659136289636,1.0,2,True,The solver successfully reached the end of the integration interval.,5.349
almanac,M14,bo_selection,hamming+zero,9,241240,246131,1.9999999949504854e-06,1.9999999494757503e-05,11.369999885559082,108.06000232696532,-96.69000244140624,False,5.0,1.0,3050.0,34952.0,4000.0,46148.0,10.0,20.0,,carboplatin,mitoxantrone,platinum,dna_intercalator,True,True,241279087.64641002,244401384.09259787,1.0129406011795083,0.7387550868600882,4.4,0.2612449131399118,0.012278051957051603,6.200000000000001,-0.00016731932245619106,0.14277221687221686,0.9277560881145185,0.03256618704561401,,0.026446337444160882,0.04842574553177874,8.079298757718334,0.0592309410769869,0.1998230911275719,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.09228490893564159,0.059132670069303034,0.6407620785597943,400.0,2.6714752421683974,0.6640786642724594,0.24858125345508966,150.1635906132219,-0.010553722461660309,0.00010669774648697228,0.010660420208147281,0.14210806110995516,1.0,2,True,The solver successfully reached the end of the integration interval.,5.728
almanac,M14,bo_selection,linear_curve,0,609699,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.5999984741211,0.0900039672851562,-96.69000244140624,False,22.0,1.0,3451.0,39643.0,4000.0,46148.0,10.0,20.0,,topotecan,bortezomib,topo1,proteasome,True,True,241279087.64641002,229059280.02053827,0.9493540540745925,0.004834189671088906,4.800000000000001,0.995165810328911,0.35663492352528214,,0.027988450439223368,2.3267325513956503,0.2991519665237979,0.524108137907588,,0.026614948733244874,1.6128396585848432,2.5034414547150052,0.741591588986084,0.994679142713224,5.25,0.16665180258963314,0.02837782419018456,181.13207547169813,3.591378767115229,2.3000428067083383,0.6404344837611894,400.0,3.4357492135598684,2.1701499278884904,0.6316380483545079,400.0,-0.3120820905895523,0.0513185258941129,0.3634006164836652,0.10016710164980643,1.0,2,True,The solver successfully reached the end of the integration interval.,1.615
almanac,M14,bo_selection,linear_curve,1,609699,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.5999984741211,0.0900039672851562,-96.69000244140624,False,20.0,1.0,3451.0,39643.0,4000.0,46148.0,10.0,20.0,,topotecan,bortezomib,topo1,proteasome,True,True,241279087.64641002,229059280.02053827,0.9493540540745925,0.004834189671088906,4.800000000000001,0.995165810328911,0.35663492352528214,,0.027988450439223368,2.3267325513956503,0.2991519665237979,0.524108137907588,,0.026614948733244874,1.6128396585848432,2.5034414547150052,0.741591588986084,0.994679142713224,5.25,0.16665180258963314,0.02837782419018456,181.13207547169813,3.591378767115229,2.3000428067083383,0.6404344837611894,400.0,3.4357492135598684,2.1701499278884904,0.6316380483545079,400.0,-0.3120820905895523,0.0513185258941129,0.3634006164836652,0.10016710164980643,1.0,2,True,The solver successfully reached the end of the integration interval.,1.615
almanac,M14,bo_selection,linear_curve,2,609699,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.5999984741211,0.0900039672851562,-96.69000244140624,False,18.0,1.0,3451.0,39643.0,4000.0,46148.0,10.0,20.0,,topotecan,bortezomib,topo1,proteasome,True,True,241279087.64641002,229059280.02053827,0.9493540540745925,0.004834189671088906,4.800000000000001,0.995165810328911,0.35663492352528214,,0.027988450439223368,2.3267325513956503,0.2991519665237979,0.524108137907588,,0.026614948733244874,1.6128396585848432,2.5034414547150052,0.741591588986084,0.994679142713224,5.25,0.16665180258963314,0.02837782419018456,181.13207547169813,3.591378767115229,2.3000428067083383,0.6404344837611894,400.0,3.4357492135598684,2.1701499278884904,0.6316380483545079,400.0,-0.3120820905895523,0.0513185258941129,0.3634006164836652,0.10016710164980643,1.0,2,True,The solver successfully reached the end of the integration interval.,1.615
almanac,M14,bo_selection,linear_curve,3,63878,681239,9.999999974752427e-07,3.000000106112566e-07,-95.62999725341795,1.0600051879882812,-96.69000244140624,False,10.0,1.0,1835.0,20942.0,4000.0,46148.0,10.0,20.0,,cytarabine,bortezomib,antimetabolite,proteasome,True,True,241279087.64641002,217961206.16351616,0.9033572212562998,0.002673371724010655,4.6000000000000005,0.9973266282759894,0.3917954479460437,,0.049557139192149324,2.584111258435913,0.2469231853265077,0.6074381292393419,,0.023147387077249358,1.9324787635755851,2.262537185290377,0.6907550124059016,0.9969187809622354,5.25,0.12976898985349486,0.0015739751529849366,198.7421383647799,5.302448890797267,3.5246539783882738,0.6647219145300074,400.0,3.4357492135598684,2.190429912399615,0.6375406865421513,400.0,-0.09175444312260317,0.0788135096864302,0.17056795280903336,0.06058057051175574,1.0,2,True,The solver successfully reached the end of the integration interval.,4.64
almanac,M14,bo_selection,linear_curve,4,609699,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.5999984741211,0.0900039672851562,-96.69000244140624,False,28.0,1.0,3451.0,39643.0,4000.0,46148.0,10.0,20.0,,topotecan,bortezomib,topo1,proteasome,True,True,241279087.64641002,229059280.02053827,0.9493540540745925,0.004834189671088906,4.800000000000001,0.995165810328911,0.35663492352528214,,0.027988450439223368,2.3267325513956503,0.2991519665237979,0.524108137907588,,0.026614948733244874,1.6128396585848432,2.5034414547150052,0.741591588986084,0.994679142713224,5.25,0.16665180258963314,0.02837782419018456,181.13207547169813,3.591378767115229,2.3000428067083383,0.6404344837611894,400.0,3.4357492135598684,2.1701499278884904,0.6316380483545079,400.0,-0.3120820905895523,0.0513185258941129,0.3634006164836652,0.10016710164980643,1.0,2,True,The solver successfully reached the end of the integration interval.,1.615
almanac,M14,bo_selection,linear_curve,5,609699,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.5999984741211,0.0900039672851562,-96.69000244140624,False,10.0,1.0,3451.0,39643.0,4000.0,46148.0,10.0,20.0,,topotecan,bortezomib,topo1,proteasome,True,True,241279087.64641002,229059280.02053827,0.9493540540745925,0.004834189671088906,4.800000000000001,0.995165810328911,0.35663492352528214,,0.027988450439223368,2.3267325513956503,0.2991519665237979,0.524108137907588,,0.026614948733244874,1.6128396585848432,2.5034414547150052,0.741591588986084,0.994679142713224,5.25,0.16665180258963314,0.02837782419018456,181.13207547169813,3.591378767115229,2.3000428067083383,0.6404344837611894,400.0,3.4357492135598684,2.1701499278884904,0.6316380483545079,400.0,-0.3120820905895523,0.0513185258941129,0.3634006164836652,0.10016710164980643,1.0,2,True,The solver successfully reached the end of the integration interval.,1.615
almanac,M14,bo_selection,linear_curve,6,609699,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.5999984741211,0.0900039672851562,-96.69000244140624,False,15.0,1.0,3451.0,39643.0,4000.0,46148.0,10.0,20.0,,topotecan,bortezomib,topo1,proteasome,True,True,241279087.64641002,229059280.02053827,0.9493540540745925,0.004834189671088906,4.800000000000001,0.995165810328911,0.35663492352528214,,0.027988450439223368,2.3267325513956503,0.2991519665237979,0.524108137907588,,0.026614948733244874,1.6128396585848432,2.5034414547150052,0.741591588986084,0.994679142713224,5.25,0.16665180258963314,0.02837782419018456,181.13207547169813,3.591378767115229,2.3000428067083383,0.6404344837611894,400.0,3.4357492135598684,2.1701499278884904,0.6316380483545079,400.0,-0.3120820905895523,0.0513185258941129,0.3634006164836652,0.10016710164980643,1.0,2,True,The solver successfully reached the end of the integration interval.,1.615
almanac,M14,bo_selection,linear_curve,7,681239,701852,3.000000106112566e-07,9.99999993922529e-09,-92.19000244140624,4.5,-96.69000244140624,False,28.0,1.0,3551.0,40874.0,4000.0,46148.0,10.0,20.0,,bortezomib,irinotecan,proteasome,topo1,True,True,241279087.64641002,243548273.06279686,1.0094048159686027,0.0798646364612383,4.800000000000001,0.9201353635387617,0.1513821494164361,14.0,0.0013512872992394206,1.1087017183743946,0.5750979424771248,0.2402581861710623,,0.038359718909016814,0.8975226552373903,3.3686182446228217,0.8953080895733108,0.914509882649708,5.25,0.19688496211899295,0.05786243128784976,168.55345911949686,3.4357492135598684,2.0920240530559684,0.6088989396546695,400.0,0.008769212706075755,0.005349489179854794,0.61003072443988,400.0,-0.17048860479719719,0.0049721844769393675,0.17546078927413655,0.1375547525360076,1.0,2,True,The solver successfully reached the end of the integration interval.,1.625
