cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,has_fit_drug1,has_fit_drug2
OVCAR-8,deepsets_curve,7,733504.0,747973.0,1.0000000116860974e-07,3.000000106112566e-07,-83.73999786376953,9.490005493164062,,lenalidomide,vorinostat,other,hdac_inhibitor,241279087.64641002,228028408.4435037,0.9450815264092637,0.007058662639846871,4.4,0.9929413373601531,0.3048253875331593,,0.02994738570622447,2.162550275383921,0.33565278177859853,0.4741097491759504,,0.02900907407222276,2.1316714485259043,1.9887498144975206,0.8186885172816225,0.9897869414956628,5.25,0.16100295577458196,0.0,183.64779874213838,8.434755494521049,5.533014773265893,0.6559780869593629,400.0,18.990991987142905,12.53737765427315,0.6601749746806845,400.0,0.4385353104509473,0.029995927085087803,-0.4085393833658595,0.07449857469569877,1.0,2,True,The solver successfully reached the end of the integration interval.,5.021,True,True
OVCAR-8,flat_matern_identity,7,49842.0,755986.0,5.000000058430487e-08,2.499999936844688e-05,-5.698999881744385,87.53100347518921,,vinblastine,cabazitaxel,antimitotic,antimitotic,241279087.64641,244337586.0387203,1.0126761851685733,0.9070448010759904,4.4,0.0929551989240097,0.0035660868650125,3.8000000000000007,-5.393715076188027e-05,0.0536439627859403,0.9728412406587263,0.0119580270815407,,0.015228892472199,0.0196206080323942,7.270864612344893,0.123918084247238,0.05838155098391,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,1.5723073680652566,0.4743949657517526,0.3017189739023492,188.8386694466784,1.3347752107264894,0.3976839449286338,0.2979407631583021,184.55944070913188,-0.0029355733705209,2.6318487998278073e-05,0.0029618918585192,0.1418055936051024,1.0,2,True,The solver successfully reached the end of the integration interval.,3.182,True,True
OVCAR-8,flat_matern_identity,7,49842.0,755986.0,5.000000058430487e-08,2.499999936844688e-05,-5.698999881744385,87.53100347518921,,vinblastine,cabazitaxel,antimitotic,antimitotic,241279087.64641002,244337586.0387203,1.0126761851685733,0.9070448010759903,4.4,0.09295519892400972,0.003566086865012539,3.8000000000000007,-5.393715076188027e-05,0.053643962785940344,0.9728412406587263,0.011958027081540788,,0.015228892472199006,0.01962060803239424,7.2708646123448935,0.12391808424723805,0.05838155098391007,5.25,0.20333982750456273,0.05786243128784976,166.03773584905662,1.5723073680652566,0.4743949657517526,0.30171897390234925,188.83866944667838,1.3347752107264894,0.39768394492863385,0.29794076315830215,184.55944070913188,-0.002935573370520972,2.6318487998278073e-05,0.00296189185851925,0.14180559360510245,1.0,2,True,The solver successfully reached the end of the integration interval.,1.449,True,True
OVCAR-8,flat_matern_curve,7,24559.0,745750.0,9.999999974752427e-07,3.000000106112566e-07,-68.36000061035156,24.87000274658203,,NSC24559,NSC745750,other,other,241279087.64641,244487316.48492557,1.0132967546827645,0.6156894517493412,4.4,0.3843105482506588,0.0192724079245371,7.0,-0.0003199919620362,0.2219109880621973,0.8953857469519584,0.0479898231415193,,0.0310352612609639,0.0688834928593418,7.9794084413337645,0.0692505806527817,0.2974695739471743,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.278753227227894,1.3688918581315923,0.6007196574755271,400.0,0.9961082022088626,0.588354827748035,0.59065353185865,400.0,-0.0234360817873642,0.0001849614995855,0.0236210432869498,0.1425123041961606,1.0,2,True,The solver successfully reached the end of the integration interval.,3.23,True,True
OVCAR-8,flat_matern_curve,7,24559.0,745750.0,9.999999974752427e-07,3.000000106112566e-07,-68.36000061035156,24.87000274658203,,NSC24559,NSC745750,other,other,241279087.64641002,244487316.48492557,1.0132967546827645,0.6156894517493412,4.4,0.3843105482506588,0.019272407924537143,7.0,-0.00031999196203622514,0.2219109880621973,0.8953857469519584,0.047989823141519346,,0.031035261260963974,0.06888349285934182,7.9794084413337645,0.06925058065278178,0.2974695739471743,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,2.278753227227894,1.3688918581315925,0.6007196574755271,400.0,0.9961082022088626,0.588354827748035,0.59065353185865,400.0,-0.023436081787364227,0.00018496149958557861,0.023621043286949805,0.14251230419616065,1.0,2,True,The solver successfully reached the end of the integration interval.,1.553,True,True
OVCAR-8,ours_no_m+zero,7,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0,,bleomycin,bortezomib,dna_cleaver,proteasome,241279087.64641,239352656.16782084,0.9920157544635102,0.0323399376069753,5.0,0.9676600623930248,0.2346233435347393,,0.0088980904090695,1.5011925491892562,0.4277615084962626,0.3687982973702937,,0.0328628492392423,1.0835714380550263,3.131106751176711,0.860379774020477,0.9668361273222053,5.25,0.190568164729299,0.0523986702186213,171.0691823899371,0.0469345509671727,0.026712778131908,0.5691495408274302,400.0,2.8664938663465582,1.7605570188239394,0.6141848198223525,400.0,-0.3085902128309796,0.0208490037637232,0.3294392165947029,0.1305059853309828,1.0,2,True,The solver successfully reached the end of the integration interval.,3.173,True,True
OVCAR-8,ours_no_m+zero,7,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0,,bleomycin,bortezomib,dna_cleaver,proteasome,241279087.64641002,239352656.16782084,0.9920157544635102,0.0323399376069753,5.0,0.9676600623930247,0.23462334353473938,,0.008898090409069581,1.5011925491892562,0.4277615084962626,0.36879829737029374,,0.03286284923924238,1.0835714380550263,3.1311067511767114,0.860379774020477,0.9668361273222053,5.25,0.190568164729299,0.052398670218621324,171.0691823899371,0.046934550967172785,0.026712778131908012,0.5691495408274302,400.0,2.8664938663465582,1.7605570188239394,0.6141848198223525,400.0,-0.30859021283097965,0.02084900376372323,0.3294392165947029,0.13050598533098287,1.0,2,True,The solver successfully reached the end of the integration interval.,1.667,True,True
OVCAR-8,ours_no_gate+zero,7,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727,,NSC740,dactinomycin,other,dna_intercalator,241279087.64641,244454666.50988203,1.013161434314298,0.2608981990767322,4.800000000000001,0.7391018009232677,0.0743156331269721,11.0,-0.0002619903810309,0.5945851562238009,0.7259216929355123,0.1391102252506204,,0.0412168291400185,0.4377287029165926,4.933238778457227,0.623319922686619,0.7334306012593867,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,61.005743661518544,39.982318180566935,0.655386128925876,400.0,0.2050804643318288,0.0789172214968239,0.3848110143203721,400.0,-0.0980289030624985,0.0014944998609971,0.0995234029234957,0.1437704026095202,1.0,2,True,The solver successfully reached the end of the integration interval.,3.522,True,True
OVCAR-8,ours_no_gate+zero,7,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727,,NSC740,dactinomycin,other,dna_intercalator,241279087.64641002,244454666.50988203,1.013161434314298,0.26089819907673223,4.800000000000001,0.7391018009232677,0.07431563312697215,11.0,-0.0002619903810309716,0.5945851562238009,0.7259216929355123,0.1391102252506204,,0.04121682914001858,0.4377287029165926,4.933238778457227,0.623319922686619,0.7334306012593867,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,61.005743661518544,39.982318180566935,0.655386128925876,400.0,0.20508046433182883,0.07891722149682395,0.3848110143203721,400.0,-0.09802890306249856,0.001494499860997145,0.09952340292349571,0.1437704026095202,1.0,2,True,The solver successfully reached the end of the integration interval.,1.891,True,True
OVCAR-8,sphere_linear_curve,9,79037.0,763371.0,4.999999873689376e-05,9.999999747378752e-06,10.147000312805176,103.37700366973876,,lomustine,crizotinib,alkylator,kinase_inhibitor,241279087.64641,244445337.80153707,1.013122770754866,0.6691297401392159,4.4,0.3308702598607841,0.0219283793485207,9.0,-0.0002454168219298,0.1857623682415173,0.8873134714397194,0.0519229248514852,,0.0321335068570829,0.0771145358779037,8.01288939024358,0.2133688743209556,0.2922617404289602,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.5086633353167034,0.97374939342433,0.6454384955407679,400.0,15453.9412680928,10208.002607286202,0.6605436393344072,400.0,-0.0373089315284509,0.0004878827070966,0.0377968142355475,0.1426769948235031,1.0,2,True,The solver successfully reached the end of the integration interval.,13.463,True,True
OVCAR-8,sphere_linear_curve,9,79037.0,763371.0,4.999999873689376e-05,9.999999747378752e-06,10.147000312805176,103.37700366973876,,lomustine,crizotinib,alkylator,kinase_inhibitor,241279087.64641002,244445337.80153707,1.013122770754866,0.6691297401392159,4.4,0.3308702598607841,0.021928379348520714,9.0,-0.0002454168219298856,0.18576236824151737,0.8873134714397194,0.051922924851485225,,0.032133506857082904,0.07711453587790375,8.01288939024358,0.21336887432095564,0.29226174042896025,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5086633353167034,0.9737493934243301,0.6454384955407679,400.0,15453.9412680928,10208.002607286202,0.6605436393344072,400.0,-0.03730893152845094,0.00048788270709665404,0.03779681423554759,0.14267699482350313,1.0,2,True,The solver successfully reached the end of the integration interval.,7.153,True,True
OVCAR-8,deep_ensemble_curve,9,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0,,bleomycin,bortezomib,dna_cleaver,proteasome,241279087.64641,239352656.16782084,0.9920157544635102,0.0323399376069753,5.0,0.9676600623930248,0.2346233435347393,,0.0088980904090695,1.5011925491892562,0.4277615084962626,0.3687982973702937,,0.0328628492392423,1.0835714380550263,3.131106751176711,0.860379774020477,0.9668361273222053,5.25,0.190568164729299,0.0523986702186213,171.0691823899371,0.0469345509671727,0.026712778131908,0.5691495408274302,400.0,2.8664938663465582,1.7605570188239394,0.6141848198223525,400.0,-0.3085902128309796,0.0208490037637232,0.3294392165947029,0.1305059853309828,1.0,2,True,The solver successfully reached the end of the integration interval.,3.173,True,True
OVCAR-8,deep_ensemble_curve,9,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0,,bleomycin,bortezomib,dna_cleaver,proteasome,241279087.64641002,239352656.16782084,0.9920157544635102,0.0323399376069753,5.0,0.9676600623930247,0.23462334353473938,,0.008898090409069581,1.5011925491892562,0.4277615084962626,0.36879829737029374,,0.03286284923924238,1.0835714380550263,3.1311067511767114,0.860379774020477,0.9668361273222053,5.25,0.190568164729299,0.052398670218621324,171.0691823899371,0.046934550967172785,0.026712778131908012,0.5691495408274302,400.0,2.8664938663465582,1.7605570188239394,0.6141848198223525,400.0,-0.30859021283097965,0.02084900376372323,0.3294392165947029,0.13050598533098287,1.0,2,True,The solver successfully reached the end of the integration interval.,1.667,True,True
OVCAR-8,deepsets_curve,9,681239.0,743414.0,3.000000106112566e-07,5.000000058430487e-08,-88.88999938964844,4.340003967285156,,bortezomib,sunitinib,proteasome,kinase_inhibitor,241279087.64641,244462091.70082888,1.013192208597388,0.1881489456119997,4.6000000000000005,0.8118510543880002,0.0855134253516704,11.4,-0.0002751816631925,0.7366688198126466,0.7047882061532796,0.151941371970308,,0.0412316753774702,0.5774189045536248,4.26631981337127,0.6781398043610936,0.7849698289371962,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.8664938663465582,1.6693662394910675,0.5823721652049897,400.0,0.0171768337947227,0.01057151733851,0.615452036437468,400.0,-0.1006743009154751,0.0015829204622049,0.1022572213776801,0.1438685441296235,1.0,2,True,The solver successfully reached the end of the integration interval.,3.057,True,True
OVCAR-8,deepsets_curve,9,681239.0,743414.0,3.000000106112566e-07,5.000000058430487e-08,-88.88999938964844,4.340003967285156,,bortezomib,sunitinib,proteasome,kinase_inhibitor,241279087.64641002,244462091.70082888,1.013192208597388,0.18814894561199974,4.6000000000000005,0.8118510543880002,0.08551342535167046,11.399999999999999,-0.00027518166319257214,0.7366688198126466,0.7047882061532796,0.15194137197030805,,0.0412316753774702,0.5774189045536248,4.26631981337127,0.6781398043610936,0.7849698289371962,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,2.8664938663465582,1.6693662394910675,0.5823721652049897,400.0,0.017176833794722794,0.010571517338510064,0.615452036437468,400.0,-0.10067430091547513,0.0015829204622049842,0.10225722137768012,0.14386854412962352,1.0,2,True,The solver successfully reached the end of the integration interval.,1.574,True,True
OVCAR-8,flat_matern_identity,9,79037.0,763371.0,4.999999873689376e-05,9.999999747378752e-06,10.147000312805176,103.37700366973876,,lomustine,crizotinib,alkylator,kinase_inhibitor,241279087.64641,244445337.80153707,1.013122770754866,0.6691297401392159,4.4,0.3308702598607841,0.0219283793485207,9.0,-0.0002454168219298,0.1857623682415173,0.8873134714397194,0.0519229248514852,,0.0321335068570829,0.0771145358779037,8.01288939024358,0.2133688743209556,0.2922617404289602,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.5086633353167034,0.97374939342433,0.6454384955407679,400.0,15453.9412680928,10208.002607286202,0.6605436393344072,400.0,-0.0373089315284509,0.0004878827070966,0.0377968142355475,0.1426769948235031,1.0,2,True,The solver successfully reached the end of the integration interval.,13.463,True,True
OVCAR-8,flat_matern_identity,9,79037.0,763371.0,4.999999873689376e-05,9.999999747378752e-06,10.147000312805176,103.37700366973876,,lomustine,crizotinib,alkylator,kinase_inhibitor,241279087.64641002,244445337.80153707,1.013122770754866,0.6691297401392159,4.4,0.3308702598607841,0.021928379348520714,9.0,-0.0002454168219298856,0.18576236824151737,0.8873134714397194,0.051922924851485225,,0.032133506857082904,0.07711453587790375,8.01288939024358,0.21336887432095564,0.29226174042896025,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5086633353167034,0.9737493934243301,0.6454384955407679,400.0,15453.9412680928,10208.002607286202,0.6605436393344072,400.0,-0.03730893152845094,0.00048788270709665404,0.03779681423554759,0.14267699482350313,1.0,2,True,The solver successfully reached the end of the integration interval.,7.153,True,True
OVCAR-8,flat_matern_curve,9,740.0,180973.0,1.0000000116860974e-07,7.000000096013537e-06,4.579999923706055,97.81000328063963,,NSC740,tamoxifen,other,hormonal,241279087.64641,244414030.11438945,1.0129930136032907,0.2140116288899544,5.0,0.7859883711100455,0.0848184573256969,11.400000000000002,-0.000189790371133,0.6804943543478241,0.6978441945830567,0.1562415300788277,,0.0409152550062571,0.547342757204997,4.408902536989187,0.7198494506656423,0.7821882851357019,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,61.005743661518544,40.00630395597347,0.6557793013382904,400.0,840.6560185337003,560.3101770698321,0.6665153935936169,400.0,-0.1109751087614332,0.001875508115951,0.1128506168773842,0.1439874598408039,1.0,2,True,The solver successfully reached the end of the integration interval.,5.84,True,True
OVCAR-8,flat_matern_curve,9,740.0,180973.0,1.0000000116860974e-07,7.000000096013537e-06,4.579999923706055,97.81000328063963,,NSC740,tamoxifen,other,hormonal,241279087.64641002,244414030.11438942,1.0129930136032907,0.21401162888995445,5.0,0.7859883711100455,0.08481845732569691,11.400000000000002,-0.00018979037113308985,0.6804943543478241,0.6978441945830567,0.15624153007882774,,0.04091525500625714,0.547342757204997,4.408902536989187,0.7198494506656423,0.7821882851357019,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,61.005743661518544,40.00630395597347,0.6557793013382904,400.0,840.6560185337003,560.3101770698321,0.6665153935936169,400.0,-0.11097510876143324,0.0018755081159510523,0.11285061687738429,0.1439874598408039,1.0,2,True,The solver successfully reached the end of the integration interval.,3.409,True,True
OVCAR-8,ours_no_m+zero,9,27640.0,681239.0,6.999999868639861e-08,3.000000106112566e-07,-82.62999725341797,10.600006103515623,,NSC27640,bortezomib,other,proteasome,241279087.64641,52795570.60243871,0.218815360740296,0.0001474034639199,5.800000000000001,0.99985259653608,0.5134196319289289,,0.6653388537534758,3.841859438297244,0.0445086614678221,1.3515554662854337,,0.0029564997575788,2.196937790298671,3.005059712111247,0.907411597627648,0.9998383709269856,5.25,0.0,0.0,400.0,19.89671753171844,13.087092125399767,0.6577513152376477,400.0,2.8664938663465582,1.8382657176182833,0.6412941395758903,400.0,0.9368303513370304,0.7439216653152279,-0.1929086860218025,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,5.907,True,True
OVCAR-8,ours_no_m+zero,9,27640.0,681239.0,6.999999868639861e-08,3.000000106112566e-07,-82.62999725341797,10.600006103515623,,NSC27640,bortezomib,other,proteasome,241279087.64641002,52795570.60243871,0.21881536074029603,0.000147403463919966,5.800000000000001,0.99985259653608,0.5134196319289289,,0.6653388537534758,3.8418594382972437,0.04450866146782215,1.3515554662854337,,0.002956499757578835,2.196937790298671,3.005059712111247,0.9074115976276481,0.9998383709269855,5.25,0.0,0.0,400.0,19.89671753171844,13.087092125399769,0.6577513152376477,400.0,2.8664938663465582,1.8382657176182833,0.6412941395758903,400.0,0.9368303513370304,0.7439216653152279,-0.19290868602180256,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,3.16,True,True
OVCAR-8,ours_no_gate+zero,9,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727,,NSC740,dactinomycin,other,dna_intercalator,241279087.64641,244454666.50988203,1.013161434314298,0.2608981990767322,4.800000000000001,0.7391018009232677,0.0743156331269721,11.0,-0.0002619903810309,0.5945851562238009,0.7259216929355123,0.1391102252506204,,0.0412168291400185,0.4377287029165926,4.933238778457227,0.623319922686619,0.7334306012593867,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,61.005743661518544,39.982318180566935,0.655386128925876,400.0,0.2050804643318288,0.0789172214968239,0.3848110143203721,400.0,-0.0980289030624985,0.0014944998609971,0.0995234029234957,0.1437704026095202,1.0,2,True,The solver successfully reached the end of the integration interval.,3.522,True,True
OVCAR-8,ours_no_gate+zero,9,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727,,NSC740,dactinomycin,other,dna_intercalator,241279087.64641002,244454666.50988203,1.013161434314298,0.26089819907673223,4.800000000000001,0.7391018009232677,0.07431563312697215,11.0,-0.0002619903810309716,0.5945851562238009,0.7259216929355123,0.1391102252506204,,0.04121682914001858,0.4377287029165926,4.933238778457227,0.623319922686619,0.7334306012593867,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,61.005743661518544,39.982318180566935,0.655386128925876,400.0,0.20508046433182883,0.07891722149682395,0.3848110143203721,400.0,-0.09802890306249856,0.001494499860997145,0.09952340292349571,0.1437704026095202,1.0,2,True,The solver successfully reached the end of the integration interval.,1.891,True,True
OVCAR-8,sphere_linear_curve,8,102816.0,246131.0,3.000000106112566e-06,1.9999999494757503e-05,-67.0999984741211,26.1300048828125,,azacitidine,mitoxantrone,antimetabolite,dna_intercalator,241279087.64641,244485665.0382766,1.0132899101333048,0.6189190988476371,4.4,0.3810809011523629,0.0201181502360898,7.200000000000001,-0.0003170584086747,0.2196388166730906,0.8934841689289319,0.0489131380746403,,0.0313509881000809,0.0707598608764084,7.972180491983443,0.0847775572294076,0.3115129884869415,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.0961708361804784,0.0621631523516848,0.6463825710637136,400.0,2.3263438139872705,0.6089567573016155,0.2617655884053893,166.278328337521,-0.0269955327357331,0.0002066925954323,0.0272022253311655,0.1425399217591064,1.0,2,True,The solver successfully reached the end of the integration interval.,11.204,True,True
OVCAR-8,sphere_linear_curve,8,102816.0,246131.0,3.000000106112566e-06,1.9999999494757503e-05,-67.0999984741211,26.1300048828125,,azacitidine,mitoxantrone,antimetabolite,dna_intercalator,241279087.64641002,244485665.0382766,1.0132899101333048,0.6189190988476371,4.4,0.3810809011523629,0.020118150236089802,7.200000000000001,-0.0003170584086747495,0.21963881667309065,0.8934841689289319,0.04891313807464034,,0.031350988100080926,0.07075986087640845,7.972180491983443,0.08477755722940761,0.31151298848694153,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.09617083618047845,0.06216315235168486,0.6463825710637136,400.0,2.3263438139872705,0.6089567573016155,0.2617655884053893,166.278328337521,-0.026995532735733185,0.0002066925954323784,0.027202225331165564,0.14253992175910643,1.0,2,True,The solver successfully reached the end of the integration interval.,6.167,True,True
OVCAR-8,deep_ensemble_curve,8,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688,,clofarabine,arsenic trioxide,antimetabolite,other,241279087.64641,217578609.0866251,0.9017715178262048,0.0017342004310603,5.0,0.9982657995689396,0.4273837730157542,,0.0503201456324696,2.7718324370442016,0.225685110838982,0.6464970917585963,,0.0215112847572981,1.799265373149313,2.4311362107259127,0.6468744317701896,0.998204038219495,5.25,0.1448251182253859,0.0283778241901845,191.19496855345912,108.4172989588488,72.26197664474974,0.6665170349999008,400.0,2.3689685491773296,1.5364798874074976,0.6485860219381427,400.0,-0.70879253723853,0.1202363380199074,0.8290288752584374,0.0940822685725184,1.0,2,True,The solver successfully reached the end of the integration interval.,27.286,True,True
OVCAR-8,deep_ensemble_curve,8,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688,,clofarabine,arsenic trioxide,antimetabolite,other,241279087.64641002,217578609.0866251,0.9017715178262049,0.0017342004310603792,5.0,0.9982657995689396,0.42738377301575425,,0.05032014563246965,2.7718324370442016,0.22568511083898204,0.6464970917585963,,0.02151128475729813,1.7992653731493127,2.4311362107259127,0.6468744317701896,0.998204038219495,5.25,0.1448251182253859,0.02837782419018456,191.19496855345912,108.4172989588488,72.26197664474974,0.6665170349999008,400.0,2.3689685491773296,1.5364798874074976,0.6485860219381427,400.0,-0.70879253723853,0.12023633801990741,0.8290288752584374,0.09408226857251843,1.0,2,True,The solver successfully reached the end of the integration interval.,15.637,True,True
OVCAR-8,deepsets_curve,8,67574.0,747973.0,9.99999993922529e-09,3.000000106112566e-07,-25.68000030517578,67.55000305175781,,vincristine,vorinostat,antimitotic,hdac_inhibitor,241279087.64641,230822486.09934935,0.9566617992091192,0.010152670489079,4.4,0.989847329510921,0.2798887290539061,,0.024658227416348,2.004692410072891,0.36445185496722,0.4383598349813457,,0.0304878137113169,1.9579703164516584,2.0932483044911536,0.8472495940844754,0.9855588123267498,5.25,0.1724312542656479,0.0,178.61635220125788,106.2408335156768,69.46565589775372,0.6538508179861318,400.0,18.990991987142905,12.534200001405324,0.660007650463499,400.0,0.3731070996872657,0.0234809287716831,-0.3496261709155825,0.0873666734911462,1.0,2,True,The solver successfully reached the end of the integration interval.,18.237,True,True
OVCAR-8,deepsets_curve,8,67574.0,747973.0,9.99999993922529e-09,3.000000106112566e-07,-25.68000030517578,67.55000305175781,,vincristine,vorinostat,antimitotic,hdac_inhibitor,241279087.64641002,230822486.09934938,0.9566617992091192,0.010152670489079002,4.4,0.989847329510921,0.2798887290539061,,0.024658227416348065,2.004692410072891,0.36445185496722005,0.43835983498134573,,0.03048781371131696,1.9579703164516584,2.0932483044911536,0.8472495940844754,0.9855588123267498,5.25,0.17243125426564798,0.0,178.61635220125788,106.2408335156768,69.46565589775372,0.6538508179861318,400.0,18.990991987142905,12.534200001405324,0.660007650463499,400.0,0.37310709968726574,0.023480928771683174,-0.34962617091558257,0.08736667349114627,1.0,2,True,The solver successfully reached the end of the integration interval.,9.295,True,True
OVCAR-8,flat_matern_identity,8,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688,,clofarabine,arsenic trioxide,antimetabolite,other,241279087.64641,217578609.0866251,0.9017715178262048,0.0017342004310603,5.0,0.9982657995689396,0.4273837730157542,,0.0503201456324696,2.7718324370442016,0.225685110838982,0.6464970917585963,,0.0215112847572981,1.799265373149313,2.4311362107259127,0.6468744317701896,0.998204038219495,5.25,0.1448251182253859,0.0283778241901845,191.19496855345912,108.4172989588488,72.26197664474974,0.6665170349999008,400.0,2.3689685491773296,1.5364798874074976,0.6485860219381427,400.0,-0.70879253723853,0.1202363380199074,0.8290288752584374,0.0940822685725184,1.0,2,True,The solver successfully reached the end of the integration interval.,27.286,True,True
OVCAR-8,flat_matern_identity,8,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688,,clofarabine,arsenic trioxide,antimetabolite,other,241279087.64641002,217578609.0866251,0.9017715178262049,0.0017342004310603792,5.0,0.9982657995689396,0.42738377301575425,,0.05032014563246965,2.7718324370442016,0.22568511083898204,0.6464970917585963,,0.02151128475729813,1.7992653731493127,2.4311362107259127,0.6468744317701896,0.998204038219495,5.25,0.1448251182253859,0.02837782419018456,191.19496855345912,108.4172989588488,72.26197664474974,0.6665170349999008,400.0,2.3689685491773296,1.5364798874074976,0.6485860219381427,400.0,-0.70879253723853,0.12023633801990741,0.8290288752584374,0.09408226857251843,1.0,2,True,The solver successfully reached the end of the integration interval.,15.637,True,True
OVCAR-8,flat_matern_curve,8,102816.0,246131.0,3.000000106112566e-06,1.9999999494757503e-05,-67.0999984741211,26.1300048828125,,azacitidine,mitoxantrone,antimetabolite,dna_intercalator,241279087.64641,244485665.0382766,1.0132899101333048,0.6189190988476371,4.4,0.3810809011523629,0.0201181502360898,7.200000000000001,-0.0003170584086747,0.2196388166730906,0.8934841689289319,0.0489131380746403,,0.0313509881000809,0.0707598608764084,7.972180491983443,0.0847775572294076,0.3115129884869415,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.0961708361804784,0.0621631523516848,0.6463825710637136,400.0,2.3263438139872705,0.6089567573016155,0.2617655884053893,166.278328337521,-0.0269955327357331,0.0002066925954323,0.0272022253311655,0.1425399217591064,1.0,2,True,The solver successfully reached the end of the integration interval.,11.204,True,True
OVCAR-8,flat_matern_curve,8,102816.0,246131.0,3.000000106112566e-06,1.9999999494757503e-05,-67.0999984741211,26.1300048828125,,azacitidine,mitoxantrone,antimetabolite,dna_intercalator,241279087.64641002,244485665.0382766,1.0132899101333048,0.6189190988476371,4.4,0.3810809011523629,0.020118150236089802,7.200000000000001,-0.0003170584086747495,0.21963881667309065,0.8934841689289319,0.04891313807464034,,0.031350988100080926,0.07075986087640845,7.972180491983443,0.08477755722940761,0.31151298848694153,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.09617083618047845,0.06216315235168486,0.6463825710637136,400.0,2.3263438139872705,0.6089567573016155,0.2617655884053893,166.278328337521,-0.026995532735733185,0.0002066925954323784,0.027202225331165564,0.14253992175910643,1.0,2,True,The solver successfully reached the end of the integration interval.,6.167,True,True
OVCAR-8,ours_no_m+zero,8,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0,,bleomycin,bortezomib,dna_cleaver,proteasome,241279087.64641,239352656.16782084,0.9920157544635102,0.0323399376069753,5.0,0.9676600623930248,0.2346233435347393,,0.0088980904090695,1.5011925491892562,0.4277615084962626,0.3687982973702937,,0.0328628492392423,1.0835714380550263,3.131106751176711,0.860379774020477,0.9668361273222053,5.25,0.190568164729299,0.0523986702186213,171.0691823899371,0.0469345509671727,0.026712778131908,0.5691495408274302,400.0,2.8664938663465582,1.7605570188239394,0.6141848198223525,400.0,-0.3085902128309796,0.0208490037637232,0.3294392165947029,0.1305059853309828,1.0,2,True,The solver successfully reached the end of the integration interval.,3.173,True,True
