cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret
T-47D,tanimoto+zero,6,34462.0,256439.0,9.999999747378752e-05,9.99999993922529e-09,16.08799934387207,111.02800178527832
T-47D,tanimoto+zero,7,105014.0,713563.0,1.999999943436137e-09,9.999999747378752e-05,15.027999877929688,109.96800231933594
T-47D,tanimoto+zero,8,628503.0,763371.0,2.999999892949745e-08,9.999999747378752e-06,28.135000228881836,123.07500267028809
T-47D,tanimoto+zero,9,713563.0,747972.0,9.999999747378752e-05,2.9999999242136255e-05,24.45599937438965,119.3960018157959
DU-145,sphere_linear_curve,0,67574.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-66.76000213623047,26.579994201660156
DU-145,deep_ensemble_curve,0,241240.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-93.33999633789062,0.0
DU-145,deepsets_curve,0,3053.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-56.58000183105469,36.75999450683594
DU-145,flat_matern_identity,0,3053.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-56.58000183105469,36.75999450683594
DU-145,flat_matern_curve,0,67574.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-66.76000213623047,26.579994201660156
DU-145,ours_no_m+zero,0,3053.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-56.58000183105469,36.75999450683594
DU-145,ours_no_gate+zero,0,3053.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-56.58000183105469,36.75999450683594
DU-145,sphere_linear_curve,1,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844
DU-145,deep_ensemble_curve,1,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844
DU-145,deepsets_curve,1,34462.0,606869.0,4.999999873689376e-05,9.999999974752427e-07,-41.44499969482422,51.894996643066406
DU-145,flat_matern_identity,1,79037.0,141540.0,4.999999873689376e-05,4.999999873689376e-06,-33.89899826049805,59.44099807739258
DU-145,flat_matern_curve,1,138783.0,681239.0,1.9999999949504854e-06,3.000000106112566e-07,-39.70000076293945,53.63999557495117
DU-145,ours_no_m+zero,1,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,ours_no_gate+zero,1,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,sphere_linear_curve,2,701852.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.50499725341797,27.834999084472656
DU-145,deep_ensemble_curve,2,241240.0,713563.0,4.999999873689376e-05,9.999999747378752e-05,-57.9379997253418,35.40199661254883
DU-145,deepsets_curve,2,241240.0,713563.0,4.999999873689376e-05,9.999999747378752e-05,-57.9379997253418,35.40199661254883
DU-145,flat_matern_identity,2,9706.0,92859.0,4.999999873689376e-06,6.000000212225132e-06,-55.849998474121094,37.48999786376953
DU-145,flat_matern_curve,2,3053.0,608210.0,9.999999717180683e-10,9.999999974752427e-07,-52.237998962402344,41.10199737548828
DU-145,ours_no_m+zero,2,3053.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.7400016784668,50.59999465942383
DU-145,ours_no_gate+zero,2,3053.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.7400016784668,50.59999465942383
DU-145,sphere_linear_curve,3,246131.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-60.17500305175781,33.16499328613281
DU-145,deep_ensemble_curve,3,246131.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-60.17500305175781,33.16499328613281
DU-145,deepsets_curve,3,686673.0,754143.0,1.9999999949504854e-06,9.99999993922529e-09,-59.09000015258789,34.249996185302734
DU-145,flat_matern_identity,3,26980.0,681239.0,4.999999987376214e-07,3.000000106112566e-07,-77.25,16.089996337890625
DU-145,flat_matern_curve,3,9706.0,754143.0,4.999999873689376e-06,9.999999717180683e-10,-52.45000076293945,40.88999557495117
DU-145,ours_no_m+zero,3,750.0,279836.0,9.999999747378752e-05,4.999999987376214e-07,-57.25400161743164,36.085994720458984
DU-145,ours_no_gate+zero,3,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,sphere_linear_curve,5,241240.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-93.33999633789062,0.0
DU-145,deep_ensemble_curve,5,26980.0,754143.0,5.000000058430487e-08,9.99999993922529e-09,-86.95999908447266,6.379997253417969
DU-145,deepsets_curve,5,241240.0,713563.0,4.999999873689376e-05,9.999999747378752e-05,-57.9379997253418,35.40199661254883
DU-145,flat_matern_identity,5,755.0,745750.0,1.9999999949504854e-06,3.000000106112566e-06,-1.6200000047683716,91.71999633312224
DU-145,flat_matern_curve,5,9706.0,733504.0,4.999999873689376e-06,1.0000000116860974e-07,-58.25,35.089996337890625
DU-145,ours_no_m+zero,5,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,ours_no_gate+zero,5,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,sphere_linear_curve,4,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844
DU-145,deep_ensemble_curve,4,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844
DU-145,deepsets_curve,4,279836.0,673596.0,4.999999987376214e-07,2.999999892949745e-08,-56.48400115966797,36.855995178222656
DU-145,flat_matern_identity,4,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844
DU-145,flat_matern_curve,4,25154.0,246131.0,3.000000106112566e-07,1.9999999494757503e-05,-62.779998779296875,30.55999755859375
DU-145,ours_no_m+zero,4,698037.0,761432.0,9.99999993922529e-09,5.000000058430487e-08,-50.59199905395508,42.74799728393555
DU-145,ours_no_gate+zero,4,698037.0,761432.0,9.99999993922529e-09,5.000000058430487e-08,-50.59199905395508,42.74799728393555
DU-145,sphere_linear_curve,6,92859.0,701852.0,6.000000212225132e-06,1.0000000116860974e-07,-42.95000076293945,50.38999557495117
DU-145,deep_ensemble_curve,6,26980.0,754143.0,5.000000058430487e-08,9.99999993922529e-09,-86.95999908447266,6.379997253417969
DU-145,deepsets_curve,6,241240.0,713563.0,4.999999873689376e-05,9.999999747378752e-05,-57.9379997253418,35.40199661254883
DU-145,flat_matern_identity,6,3088.0,761432.0,9.999999747378752e-05,5.000000058430487e-08,-48.224998474121094,45.11499786376953
DU-145,flat_matern_curve,6,26980.0,119875.0,4.999999987376214e-07,1.9999999949504854e-06,-59.630001068115234,33.70999526977539
DU-145,ours_no_m+zero,6,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,ours_no_gate+zero,6,26980.0,761432.0,4.999999987376214e-07,4.999999858590343e-10,-12.31999969482422,81.0199966430664
DU-145,sphere_linear_curve,7,127716.0,246131.0,3.000000106112566e-07,1.9999999494757503e-05,-72.27999877929688,21.05999755859375
DU-145,deep_ensemble_curve,7,6396.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-73.33000183105469,20.009994506835938
DU-145,deepsets_curve,7,701852.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.50499725341797,27.834999084472656
DU-145,flat_matern_identity,7,6396.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-73.33000183105469,20.009994506835938
DU-145,flat_matern_curve,7,67574.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-66.76000213623047,26.579994201660156
DU-145,ours_no_m+zero,7,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,ours_no_gate+zero,7,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,sphere_linear_curve,8,125973.0,745750.0,3.000000106112566e-07,3.000000106112566e-06,-54.439998626708984,38.89999771118164
DU-145,deep_ensemble_curve,8,241240.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-93.33999633789062,0.0
DU-145,deepsets_curve,8,279836.0,673596.0,4.999999987376214e-07,2.999999892949745e-08,-56.48400115966797,36.855995178222656
DU-145,flat_matern_identity,8,9706.0,733504.0,4.999999873689376e-06,1.0000000116860974e-07,-58.25,35.089996337890625
DU-145,flat_matern_curve,8,9706.0,733504.0,4.999999873689376e-06,1.0000000116860974e-07,-58.25,35.089996337890625
DU-145,ours_no_m+zero,8,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
DU-145,ours_no_gate+zero,8,9706.0,49842.0,4.999999873689376e-06,2.999999970665357e-10,-2.7200000286102295,90.6199963092804
DU-145,sphere_linear_curve,9,25154.0,246131.0,3.000000106112566e-07,1.9999999494757503e-05,-62.779998779296875,30.55999755859375
DU-145,deep_ensemble_curve,9,19893.0,754143.0,9.999999747378752e-05,9.99999993922529e-09,-64.75199890136719,28.58799743652344
DU-145,deepsets_curve,9,241240.0,713563.0,4.999999873689376e-05,9.999999747378752e-05,-57.9379997253418,35.40199661254883
DU-145,flat_matern_identity,9,241240.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-93.33999633789062,0.0
DU-145,flat_matern_curve,9,25154.0,246131.0,3.000000106112566e-07,1.9999999494757503e-05,-62.779998779296875,30.55999755859375
DU-145,ours_no_m+zero,9,9706.0,733504.0,4.999999873689376e-06,1.0000000116860974e-07,-58.25,35.089996337890625
DU-145,ours_no_gate+zero,9,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485
HT29,sphere_linear_curve,1,608210.0,761432.0,1.0000000116860974e-07,4.999999858590343e-10,8.930000305175781,104.48999786376952
HT29,deep_ensemble_curve,1,752.0,71423.0,9.999999747378752e-06,2.9999999242136255e-05,10.434000015258787,105.99399757385254
HT29,deepsets_curve,1,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-35.20000076293945,60.3599967956543
HT29,flat_matern_identity,1,24559.0,66847.0,9.999999974752427e-07,1.0000000116860974e-07,2.1700000762939453,97.7299976348877
HT29,flat_matern_curve,1,118218.0,754230.0,6.000000212225132e-07,5.999999802552836e-11,11.199999809265137,106.75999736785889
HT29,ours_no_m+zero,1,25154.0,754143.0,2.9999999242136255e-05,9.99999993922529e-09,-80.0199966430664,15.540000915527344
HT29,ours_no_gate+zero,1,71423.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,0.5839999914169312,96.14399755001068
HT29,sphere_linear_curve,0,6396.0,754143.0,9.999999974752427e-07,9.99999993922529e-09,-82.29000091552734,13.269996643066406
HT29,deep_ensemble_curve,0,82151.0,713563.0,1.999999943436137e-09,9.999999747378752e-05,2.315000057220459,97.8749976158142
HT29,deepsets_curve,0,701852.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-95.55999755859376,0.0
HT29,flat_matern_identity,0,740.0,747973.0,9.99999993922529e-09,3.000000106112566e-07,1.950000047683716,97.50999760627748
HT29,flat_matern_curve,0,102816.0,246131.0,3.000000106112566e-07,1.9999999494757503e-05,-0.5150001049041748,95.04499745368958
HT29,ours_no_m+zero,0,71423.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,0.5839999914169312,96.14399755001068
HT29,ours_no_gate+zero,0,757441.0,761432.0,1.0000000116860974e-07,5.000000058430487e-08,4.63100004196167,100.19099760055542
HT29,sphere_linear_curve,2,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-53.650001525878906,41.90999603271485
HT29,deep_ensemble_curve,2,609699.0,681239.0,9.999999717180683e-10,3.000000106112566e-07,-59.150001525878906,36.40999603271485
HT29,deepsets_curve,2,752.0,49842.0,9.999999747378752e-06,5.000000058430487e-08,1.809999942779541,97.36999750137328
HT29,flat_matern_identity,2,752.0,49842.0,9.999999747378752e-06,5.000000058430487e-08,1.809999942779541,97.36999750137328
HT29,flat_matern_curve,2,752.0,698037.0,9.999999747378752e-06,9.999999974752427e-07,-21.14800071716309,74.41199684143066
HT29,ours_no_m+zero,2,71423.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,0.5839999914169312,96.14399755001068
HT29,ours_no_gate+zero,2,27640.0,754143.0,7.000000024071085e-10,9.99999993922529e-09,-79.58000183105469,15.979995727539062
HT29,sphere_linear_curve,4,681239.0,719345.0,3.000000106112566e-07,3.999999975690116e-08,-51.54999923706055,44.0099983215332
HT29,deep_ensemble_curve,4,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
HT29,deepsets_curve,4,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-53.650001525878906,41.90999603271485
HT29,flat_matern_identity,4,85998.0,608210.0,9.999999747378752e-05,9.999999974752427e-07,5.629000186920166,101.18899774551392
HT29,flat_matern_curve,4,740.0,719627.0,1.0000000116860974e-07,4.999999987376214e-07,5.519999980926514,101.07999753952026
HT29,ours_no_m+zero,4,25154.0,754143.0,2.9999999242136255e-05,9.99999993922529e-09,-80.0199966430664,15.540000915527344
HT29,ours_no_gate+zero,4,740.0,762.0,1.0000000116860974e-07,4.999999987376214e-07,8.289999961853027,103.84999752044678
HT29,sphere_linear_curve,3,92859.0,732517.0,6.000000212225132e-06,9.999999717180683e-10,0.3799999952316284,95.93999755382538
HT29,deep_ensemble_curve,3,92859.0,747599.0,6.000000212225132e-06,9.99999993922529e-09,0.0599999986588954,95.61999755725265
HT29,deepsets_curve,3,755.0,681239.0,1.9999999949504854e-06,3.000000106112566e-07,-53.15999984741211,42.39999771118164
HT29,flat_matern_identity,3,92859.0,673596.0,6.000000212225132e-06,9.99999993922529e-09,1.7899999618530271,97.34999752044678
HT29,flat_matern_curve,3,92859.0,747599.0,6.000000212225132e-06,9.99999993922529e-09,0.0599999986588954,95.61999755725265
HT29,ours_no_m+zero,3,256942.0,754143.0,1.0000000116860974e-07,1.0000000116860974e-07,-7.257999897003174,88.30199766159058
HT29,ours_no_gate+zero,3,92859.0,673596.0,6.000000212225132e-06,9.999999717180683e-10,1.919999957084656,97.4799975156784
HT29,sphere_linear_curve,5,246131.0,754143.0,2.0000000233721948e-07,9.99999993922529e-09,-11.700000762939451,83.8599967956543
HT29,deep_ensemble_curve,5,609699.0,681239.0,9.999999717180683e-10,3.000000106112566e-07,-59.150001525878906,36.40999603271485
HT29,deepsets_curve,5,701852.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-95.55999755859376,0.0
HT29,flat_matern_identity,5,82151.0,713563.0,1.999999943436137e-09,9.999999747378752e-05,2.315000057220459,97.8749976158142
HT29,flat_matern_curve,5,82151.0,713563.0,1.999999943436137e-09,9.999999747378752e-05,2.315000057220459,97.8749976158142
HT29,ours_no_m+zero,5,608210.0,761432.0,1.0000000116860974e-07,5.000000058430487e-08,2.2739999294281006,97.83399748802184
HT29,ours_no_gate+zero,5,226080.0,713563.0,4.999999858590343e-10,9.999999747378752e-05,8.251999855041504,103.81199741363524
HT29,sphere_linear_curve,6,67574.0,743414.0,1.0000000116860974e-07,4.999999873689376e-06,-47.27000045776367,48.28999710083008
HT29,deep_ensemble_curve,6,755.0,681239.0,1.9999999949504854e-06,3.000000106112566e-07,-53.15999984741211,42.39999771118164
HT29,deepsets_curve,6,733504.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-91.72000122070312,3.839996337890625
HT29,flat_matern_identity,6,3088.0,747972.0,9.999999747378752e-06,2.9999999242136255e-05,6.500999927520752,102.0609974861145
HT29,flat_matern_curve,6,681239.0,712807.0,3.000000106112566e-07,2.0000000233721948e-07,-42.380001068115234,53.17999649047851
HT29,ours_no_m+zero,6,122758.0,761432.0,2.0000000233721948e-07,5.000000058430487e-08,2.0889999866485596,97.64899754524232
HT29,ours_no_gate+zero,6,740.0,762.0,1.0000000116860974e-07,4.999999987376214e-07,8.289999961853027,103.84999752044678
HT29,sphere_linear_curve,7,92859.0,362856.0,6.000000212225132e-06,1.9999999494757503e-05,2.7100000381469727,98.26999759674072
HT29,deep_ensemble_curve,7,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
HT29,deepsets_curve,7,701852.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-95.55999755859376,0.0
HT29,flat_matern_identity,7,82151.0,743414.0,2.0000000233721948e-07,4.999999873689376e-06,24.81800079345703,120.37799835205078
HT29,flat_matern_curve,7,608210.0,747974.0,9.999999974752427e-07,1.0000000116860974e-07,5.442999839782715,101.00299739837646
HT29,ours_no_m+zero,7,608210.0,761432.0,1.0000000116860974e-07,5.000000058430487e-08,2.2739999294281006,97.83399748802184
HT29,ours_no_gate+zero,7,740.0,762.0,1.0000000116860974e-07,4.999999987376214e-07,8.289999961853027,103.84999752044678
HT29,sphere_linear_curve,8,681239.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,-74.38999938964844,21.169998168945312
HT29,deep_ensemble_curve,8,701852.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-95.55999755859376,0.0
HT29,deepsets_curve,8,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-53.650001525878906,41.90999603271485
HT29,flat_matern_identity,8,122819.0,754143.0,9.999999974752427e-07,9.99999993922529e-09,-17.138999938964844,78.4209976196289
HT29,flat_matern_curve,8,92859.0,747599.0,6.000000212225132e-06,9.99999993922529e-09,0.0599999986588954,95.61999755725265
HT29,ours_no_m+zero,8,755.0,681239.0,1.9999999949504854e-06,3.000000106112566e-07,-53.15999984741211,42.39999771118164
HT29,ours_no_gate+zero,8,92859.0,747599.0,6.000000212225132e-06,9.99999993922529e-09,0.0599999986588954,95.61999755725265
HT29,sphere_linear_curve,9,681239.0,745750.0,3.000000106112566e-07,3.000000106112566e-06,-57.099998474121094,38.459999084472656
HT29,deep_ensemble_curve,9,701852.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-95.55999755859376,0.0
HT29,deepsets_curve,9,757441.0,761432.0,1.0000000116860974e-07,5.000000058430487e-08,4.63100004196167,100.19099760055542
HT29,flat_matern_identity,9,752.0,698037.0,9.999999747378752e-06,9.999999974752427e-07,-21.14800071716309,74.41199684143066
HT29,flat_matern_curve,9,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-53.650001525878906,41.90999603271485
HT29,ours_no_m+zero,9,71423.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,0.5839999914169312,96.14399755001068
HT29,ours_no_gate+zero,9,752.0,19893.0,9.999999747378752e-06,9.999999747378752e-06,13.154000282287598,108.71399784088136
OVCAR-8,sphere_linear_curve,0,740.0,719345.0,1.0000000116860974e-07,4.0000000467443897e-07,-35.7400016784668,57.4900016784668
OVCAR-8,deep_ensemble_curve,0,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,deepsets_curve,0,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,flat_matern_identity,0,608210.0,719276.0,9.999999974752427e-07,1.0000000116860974e-07,7.27400016784668,100.50400352478027
OVCAR-8,flat_matern_curve,0,740.0,719345.0,1.0000000116860974e-07,4.0000000467443897e-07,-35.7400016784668,57.4900016784668
OVCAR-8,ours_no_m+zero,0,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,0,740.0,755.0,9.99999993922529e-09,1.999999987845058e-08,8.600000381469727,101.83000373840332
OVCAR-8,sphere_linear_curve,1,681239.0,747973.0,3.000000106112566e-07,3.000000026176508e-09,-92.73999786376952,0.4900054931640625
OVCAR-8,deep_ensemble_curve,1,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688
OVCAR-8,deepsets_curve,1,733504.0,747973.0,1.0000000116860974e-07,3.000000106112566e-07,-83.73999786376953,9.490005493164062
OVCAR-8,flat_matern_identity,1,38721.0,105014.0,2.0000000233721948e-07,1.0000000116860974e-07,9.010000228881836,102.24000358581544
OVCAR-8,flat_matern_curve,1,24559.0,369100.0,9.999999974752427e-07,7.000000135093387e-09,-21.829999923706055,71.40000343322754
OVCAR-8,ours_no_m+zero,1,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,1,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727
OVCAR-8,sphere_linear_curve,2,127716.0,745750.0,3.000000106112566e-07,3.000000106112566e-06,58.08000183105469,151.31000518798828
OVCAR-8,deep_ensemble_curve,2,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,deepsets_curve,2,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688
OVCAR-8,flat_matern_identity,2,127716.0,747973.0,3.000000106112566e-07,3.000000106112566e-07,-45.7599983215332,47.47000503540039
OVCAR-8,flat_matern_curve,2,673596.0,757441.0,2.999999892949745e-08,9.99999993922529e-09,26.57900047302246,119.80900382995604
OVCAR-8,ours_no_m+zero,2,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,2,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727
OVCAR-8,sphere_linear_curve,3,24559.0,718781.0,9.999999974752427e-07,1.999999987845058e-08,-76.66000366210938,16.56999969482422
OVCAR-8,deep_ensemble_curve,3,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,deepsets_curve,3,38721.0,713563.0,1.9999999494757503e-05,9.999999747378752e-05,-14.590999603271484,78.63900375366211
OVCAR-8,flat_matern_identity,3,752.0,49842.0,9.999999747378752e-06,5.000000058430487e-08,6.0320000648498535,99.26200342178343
OVCAR-8,flat_matern_curve,3,752.0,761432.0,9.999999747378752e-06,4.999999969612645e-09,10.175000190734863,103.40500354766846
OVCAR-8,ours_no_m+zero,3,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,3,740.0,92859.0,1.0000000116860974e-07,6.000000212225132e-07,-24.3700008392334,68.8600025177002
OVCAR-8,sphere_linear_curve,4,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,deep_ensemble_curve,4,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,deepsets_curve,4,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,flat_matern_identity,4,246131.0,673596.0,1.9999999494757503e-05,9.99999993922529e-09,1.1699999570846558,94.40000331401824
OVCAR-8,flat_matern_curve,4,6396.0,24559.0,9.999999747378752e-06,9.999999974752427e-07,-42.439998626708984,50.79000473022461
OVCAR-8,ours_no_m+zero,4,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,4,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,sphere_linear_curve,5,24559.0,719276.0,9.999999974752427e-07,3.999999989900971e-06,-35.439998626708984,57.79000473022461
OVCAR-8,deep_ensemble_curve,5,713563.0,747972.0,9.999999747378752e-05,3.000000106112566e-07,-60.43199920654297,32.798004150390625
OVCAR-8,deepsets_curve,5,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,flat_matern_identity,5,77213.0,92859.0,9.999999747378752e-06,6.000000212225132e-06,22.43000030517578,115.66000366210938
OVCAR-8,flat_matern_curve,5,82151.0,123127.0,9.999999974752427e-07,4.999999969612645e-09,10.039999961853027,103.27000331878662
OVCAR-8,ours_no_m+zero,5,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,5,27640.0,754230.0,7.000000135093387e-09,5.999999802552836e-11,-27.399999618530273,65.83000373840332
OVCAR-8,sphere_linear_curve,6,681239.0,743414.0,3.000000106112566e-07,5.000000058430487e-08,-88.88999938964844,4.340003967285156
OVCAR-8,deep_ensemble_curve,6,681239.0,747973.0,3.000000106112566e-07,3.000000026176508e-09,-92.73999786376952,0.4900054931640625
OVCAR-8,deepsets_curve,6,27640.0,681239.0,6.999999868639861e-08,3.000000106112566e-07,-82.62999725341797,10.600006103515623
OVCAR-8,flat_matern_identity,6,125973.0,180973.0,3.000000106112566e-07,7.000000096013537e-06,-52.02000045776367,41.21000289916992
OVCAR-8,flat_matern_curve,6,125973.0,749226.0,5.99999978589949e-08,4.999999873689376e-06,-16.78499984741211,76.44500350952148
OVCAR-8,ours_no_m+zero,6,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,6,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727
OVCAR-8,sphere_linear_curve,7,681239.0,747973.0,3.000000106112566e-07,3.000000026176508e-09,-92.73999786376952,0.4900054931640625
OVCAR-8,deep_ensemble_curve,7,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,deepsets_curve,7,733504.0,747973.0,1.0000000116860974e-07,3.000000106112566e-07,-83.73999786376953,9.490005493164062
OVCAR-8,flat_matern_identity,7,49842.0,755986.0,5.000000058430487e-08,2.499999936844688e-05,-5.698999881744385,87.53100347518921
OVCAR-8,flat_matern_curve,7,24559.0,745750.0,9.999999974752427e-07,3.000000106112566e-07,-68.36000061035156,24.87000274658203
OVCAR-8,ours_no_m+zero,7,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,7,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727
OVCAR-8,sphere_linear_curve,9,79037.0,763371.0,4.999999873689376e-05,9.999999747378752e-06,10.147000312805176,103.37700366973876
OVCAR-8,deep_ensemble_curve,9,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,deepsets_curve,9,681239.0,743414.0,3.000000106112566e-07,5.000000058430487e-08,-88.88999938964844,4.340003967285156
OVCAR-8,flat_matern_identity,9,79037.0,763371.0,4.999999873689376e-05,9.999999747378752e-06,10.147000312805176,103.37700366973876
OVCAR-8,flat_matern_curve,9,740.0,180973.0,1.0000000116860974e-07,7.000000096013537e-06,4.579999923706055,97.81000328063963
OVCAR-8,ours_no_m+zero,9,27640.0,681239.0,6.999999868639861e-08,3.000000106112566e-07,-82.62999725341797,10.600006103515623
OVCAR-8,ours_no_gate+zero,9,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727
OVCAR-8,sphere_linear_curve,8,102816.0,246131.0,3.000000106112566e-06,1.9999999494757503e-05,-67.0999984741211,26.1300048828125
OVCAR-8,deep_ensemble_curve,8,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688
OVCAR-8,deepsets_curve,8,67574.0,747973.0,9.99999993922529e-09,3.000000106112566e-07,-25.68000030517578,67.55000305175781
OVCAR-8,flat_matern_identity,8,606869.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.0770034790039,28.152999877929688
OVCAR-8,flat_matern_curve,8,102816.0,246131.0,3.000000106112566e-06,1.9999999494757503e-05,-67.0999984741211,26.1300048828125
