dataset,cell_line,row_kind,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,pool_optimum_percent_growth,chose_pool_optimum,best_step,n_replicates,pool_index,source_pool_index,pool_size,pool_size_full,n_init,n_iter
almanac,NCI/ADR-RES,bo_selection,tanimoto+zero,3,713563,753082,9.999999747378752e-05,4.999999987376214e-07,-48.053001403808594,38.457000732421875,-86.51000213623047,False,11,2,3704,43326,4000,46904,10,20
almanac,NCI/ADR-RES,bo_selection,tanimoto+zero,4,6396,713563,9.999999974752427e-07,9.999999747378752e-05,-47.83300018310547,38.677001953125,-86.51000213623047,False,24,1,674,7655,4000,46904,10,20
almanac,NCI/ADR-RES,bo_selection,tanimoto+zero,5,9706,13875,4.999999873689376e-06,1.000000013351432e-10,22.68000030517578,109.19000244140625,-86.51000213623047,False,15,1,774,8754,4000,46904,10,20
almanac,NCI/ADR-RES,bo_selection,tanimoto+zero,6,6396,713563,9.999999974752427e-07,9.999999747378752e-05,-47.83300018310547,38.677001953125,-86.51000213623047,False,20,1,674,7655,4000,46904,10,20
almanac,NCI/ADR-RES,bo_selection,tanimoto+zero,7,686673,713563,4.999999873689376e-06,9.999999747378752e-05,-30.069000244140625,56.441001892089844,-86.51000213623047,False,25,1,3593,41809,4000,46904,10,20
almanac,NCI/ADR-RES,bo_selection,tanimoto+zero,8,9706,13875,4.999999873689376e-06,1.000000013351432e-10,22.68000030517578,109.19000244140625,-86.51000213623047,False,13,1,774,8754,4000,46904,10,20
almanac,NCI/ADR-RES,bo_selection,tanimoto+zero,9,750,713563,9.999999747378752e-05,9.999999747378752e-05,-26.857999801635742,59.65200233459473,-86.51000213623047,False,13,1,145,1565,4000,46904,10,20
almanac,NCI/ADR-RES,pool_optimum,pool_optimum,-1,125066,681239,9.999999974752427e-07,3.000000106112566e-07,-86.51000213623047,0.0,-86.51000213623047,True,-1,1,2711,31229,4000,46904,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,0,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,1,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,2,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,3,296961,754143,9.999999747378752e-06,9.99999993922529e-09,-67.51000213623047,28.8699951171875,-96.37999725341797,False,2,1,3257,36562,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,4,125973,127716,2.999999892949745e-08,3.000000026176508e-09,-35.470001220703125,60.909996032714844,-96.37999725341797,False,4,1,2699,30225,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,5,26271,754143,9.999999747378752e-05,9.99999993922529e-09,-79.5,16.87999725341797,-96.37999725341797,False,6,1,1268,14390,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,6,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,7,67574,369100,1.0000000116860974e-07,7.000000135093387e-09,-62.2400016784668,34.13999557495117,-96.37999725341797,False,6,1,1888,21355,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,8,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,act_hamming+zero,9,752,9706,3.000000106112566e-06,4.999999987376214e-07,-46.150001525878906,50.22999572753906,-96.37999725341797,False,3,1,174,1798,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,0,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,1,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,2,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,3,296961,754143,9.999999747378752e-06,9.99999993922529e-09,-67.51000213623047,28.8699951171875,-96.37999725341797,False,2,1,3257,36562,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,4,125973,127716,2.999999892949745e-08,3.000000026176508e-09,-35.470001220703125,60.909996032714844,-96.37999725341797,False,4,1,2699,30225,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,5,26271,754143,9.999999747378752e-05,9.99999993922529e-09,-79.5,16.87999725341797,-96.37999725341797,False,6,1,1268,14390,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,6,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,7,67574,369100,1.0000000116860974e-07,7.000000135093387e-09,-62.2400016784668,34.13999557495117,-96.37999725341797,False,6,1,1888,21355,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,8,740,762,1.0000000116860974e-07,5.000000058430487e-08,-12.970000267028809,83.40999698638916,-96.37999725341797,False,12,1,3,33,4000,45023,10,20
almanac,OVCAR-3,bo_selection,hamming+zero,9,752,9706,3.000000106112566e-06,4.999999987376214e-07,-46.150001525878906,50.22999572753906,-96.37999725341797,False,3,1,174,1798,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,0,628503,681239,3.999999975690116e-08,3.000000106112566e-07,-95.23999786376953,1.1399993896484375,-96.37999725341797,False,17,1,3475,39067,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,1,24559,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.37999725341797,0.0,-96.37999725341797,True,26,1,1120,12695,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,2,628503,681239,3.999999975690116e-08,3.000000106112566e-07,-95.23999786376953,1.1399993896484375,-96.37999725341797,False,14,1,3475,39067,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,3,755,681239,1.9999999949504854e-06,3.000000106112566e-07,-95.61000061035156,0.7699966430664062,-96.37999725341797,False,28,1,285,3131,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,4,628503,681239,3.999999975690116e-08,3.000000106112566e-07,-95.23999786376953,1.1399993896484375,-96.37999725341797,False,28,1,3475,39067,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,5,9706,681239,4.999999987376214e-07,3.000000106112566e-07,-96.16999816894531,0.20999908447265625,-96.37999725341797,False,27,1,796,8861,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,6,755,681239,1.9999999949504854e-06,3.000000106112566e-07,-95.61000061035156,0.7699966430664062,-96.37999725341797,False,21,1,285,3131,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,7,628503,681239,3.999999975690116e-08,3.000000106112566e-07,-95.23999786376953,1.1399993896484375,-96.37999725341797,False,13,1,3475,39067,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,8,109724,754143,9.999999974752427e-07,9.99999993922529e-09,-73.68000030517578,22.699996948242188,-96.37999725341797,False,23,1,2394,27002,4000,45023,10,20
almanac,OVCAR-3,bo_selection,linear_curve,9,628503,681239,3.999999975690116e-08,3.000000106112566e-07,-95.23999786376953,1.1399993896484375,-96.37999725341797,False,22,1,3475,39067,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,0,24559,719345,9.999999974752427e-07,4.0000000467443897e-07,-39.91999816894531,56.459999084472656,-96.37999725341797,False,14,1,1129,12788,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,1,747971,761432,9.999999747378752e-06,4.999999969612645e-09,-46.28200149536133,50.09799575805664,-96.37999725341797,False,10,1,3911,44103,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,2,125973,628503,3.000000106112566e-07,3.999999975690116e-08,-57.13999938964844,39.23999786376953,-96.37999725341797,False,10,1,2713,30347,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,3,296961,754143,9.999999747378752e-06,9.99999993922529e-09,-67.51000213623047,28.8699951171875,-96.37999725341797,False,2,1,3257,36562,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,4,125973,719345,3.000000106112566e-07,4.0000000467443897e-07,-41.16999816894531,55.209999084472656,-96.37999725341797,False,10,1,2723,30455,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,5,26271,754143,9.999999747378752e-05,9.99999993922529e-09,-79.5,16.87999725341797,-96.37999725341797,False,6,1,1268,14390,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,6,698037,761432,1.0000000116860974e-07,5.000000058430487e-08,-49.91899871826172,46.46099853515625,-96.37999725341797,False,10,1,3595,40504,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,7,67574,369100,1.0000000116860974e-07,7.000000135093387e-09,-62.2400016784668,34.13999557495117,-96.37999725341797,False,6,1,1888,21355,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,8,19893,49842,9.999999747378752e-05,5.000000058430487e-08,-57.63399887084961,38.74599838256836,-96.37999725341797,False,11,1,1028,11564,4000,45023,10,20
almanac,OVCAR-3,bo_selection,ours+zero,9,752,9706,3.000000106112566e-06,4.999999987376214e-07,-46.150001525878906,50.22999572753906,-96.37999725341797,False,3,1,174,1798,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,0,13875,628503,7.499999810534064e-06,2.999999892949745e-08,-42.715999603271484,53.663997650146484,-96.37999725341797,False,22,1,853,9563,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,1,752,266046,9.999999747378752e-06,9.999999974752427e-07,-22.81999969482422,73.55999755859375,-96.37999725341797,False,12,1,205,2186,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,2,19893,719276,9.999999747378752e-05,1.0000000116860974e-07,11.081000328063965,107.46099853515625,-96.37999725341797,False,23,1,1069,12013,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,3,296961,754143,9.999999747378752e-06,9.99999993922529e-09,-67.51000213623047,28.8699951171875,-96.37999725341797,False,2,1,3257,36562,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,4,125973,127716,2.999999892949745e-08,3.000000026176508e-09,-35.470001220703125,60.909996032714844,-96.37999725341797,False,4,1,2699,30225,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,5,26271,754143,9.999999747378752e-05,9.99999993922529e-09,-79.5,16.87999725341797,-96.37999725341797,False,6,1,1268,14390,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,6,138783,713563,4.999999873689376e-06,9.999999747378752e-05,-66.68599700927734,29.694000244140625,-96.37999725341797,False,20,1,2802,31370,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,7,67574,369100,1.0000000116860974e-07,7.000000135093387e-09,-62.2400016784668,34.13999557495117,-96.37999725341797,False,6,1,1888,21355,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,8,721517,761432,5.000000058430487e-08,5.000000058430487e-08,-58.59400177001953,37.78599548339844,-96.37999725341797,False,18,1,3803,43018,4000,45023,10,20
almanac,OVCAR-3,bo_selection,random,9,119875,718781,1.9999999494757503e-05,1.999999987845058e-08,-59.38999938964844,36.98999786376953,-96.37999725341797,False,12,1,2483,27942,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,0,750,19893,9.999999747378752e-05,9.999999747378752e-05,1.1239999532699585,97.50399720668793,-96.37999725341797,False,21,1,89,980,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,1,92859,296961,6.000000212225132e-06,9.999999747378752e-05,-81.12000274658203,15.259994506835938,-96.37999725341797,False,22,1,2229,24974,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,2,226080,246131,9.999999717180685e-10,1.9999999494757503e-05,1.2699999809265137,97.64999723434448,-96.37999725341797,False,24,1,3000,33509,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,3,296961,754143,9.999999747378752e-06,9.99999993922529e-09,-67.51000213623047,28.8699951171875,-96.37999725341797,False,2,1,3257,36562,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,4,125973,127716,2.999999892949745e-08,3.000000026176508e-09,-35.470001220703125,60.909996032714844,-96.37999725341797,False,4,1,2699,30225,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,5,26271,754143,9.999999747378752e-05,9.99999993922529e-09,-79.5,16.87999725341797,-96.37999725341797,False,6,1,1268,14390,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,6,71423,713563,2.9999999242136255e-05,9.999999747378752e-05,-79.38700103759766,16.992996215820312,-96.37999725341797,False,26,1,1972,22112,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,7,67574,369100,1.0000000116860974e-07,7.000000135093387e-09,-62.2400016784668,34.13999557495117,-96.37999725341797,False,6,1,1888,21355,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,8,71423,713563,2.9999999242136255e-05,9.999999747378752e-05,-79.38700103759766,16.992996215820312,-96.37999725341797,False,24,1,1972,22112,4000,45023,10,20
almanac,OVCAR-3,bo_selection,tanimoto+zero,9,752,9706,3.000000106112566e-06,4.999999987376214e-07,-46.150001525878906,50.22999572753906,-96.37999725341797,False,3,1,174,1798,4000,45023,10,20
almanac,OVCAR-3,pool_optimum,pool_optimum,-1,24559,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.37999725341797,0.0,-96.37999725341797,True,-1,1,1120,12695,4000,45023,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,0,740,606869,1.0000000116860974e-07,9.999999717180685e-10,-80.43000030517578,15.489997863769531,-95.91999816894531,False,4,1,46,447,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,1,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,2,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,3,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,4,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,5,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,12,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,6,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,7,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,8,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,act_hamming+zero,9,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,0,740,606869,1.0000000116860974e-07,9.999999717180685e-10,-80.43000030517578,15.489997863769531,-95.91999816894531,False,4,1,46,447,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,1,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,2,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,3,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,4,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,5,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,12,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,6,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,7,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,8,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,hamming+zero,9,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,13,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,0,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,28,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,1,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,10,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,2,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,22,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,3,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,14,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,4,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,15,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,5,681239,712807,3.000000106112566e-07,1.9999999494757503e-05,-95.08999633789062,0.8300018310546875,-95.91999816894531,False,11,1,3555,40741,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,6,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,14,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,7,180973,681239,7.000000096013537e-06,3.000000106112566e-07,-95.91999816894531,0.0,-95.91999816894531,True,28,1,2929,33497,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,8,180973,681239,7.000000096013537e-06,3.000000106112566e-07,-95.91999816894531,0.0,-95.91999816894531,True,16,1,2929,33497,4000,46076,10,20
almanac,OVCAR-4,bo_selection,linear_curve,9,180973,681239,7.000000096013537e-06,3.000000106112566e-07,-95.91999816894531,0.0,-95.91999816894531,True,25,1,2929,33497,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,0,740,606869,1.0000000116860974e-07,9.999999717180685e-10,-80.43000030517578,15.489997863769531,-95.91999816894531,False,4,1,46,447,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,1,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,15,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,2,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,11,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,3,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,10,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,4,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,13,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,5,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,12,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,6,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,16,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,7,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,15,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,8,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,18,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,ours+zero,9,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-95.55000305175781,0.3699951171875,-95.91999816894531,False,10,1,1113,12734,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,0,740,606869,1.0000000116860974e-07,9.999999717180685e-10,-80.43000030517578,15.489997863769531,-95.91999816894531,False,4,1,46,447,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,1,85998,698037,9.999999747378752e-05,9.999999974752427e-07,14.96500015258789,110.88499450683594,-95.91999816894531,False,0,1,2200,25046,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,2,246131,681239,1.9999999494757503e-05,3.000000106112566e-07,-93.94999694824219,1.970001220703125,-95.91999816894531,False,10,1,3097,35297,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,3,754143,755986,9.99999993922529e-09,2.499999936844688e-06,27.988000869750977,123.90799713134766,-95.91999816894531,False,24,1,3979,45786,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,4,755,218321,1.9999999949504854e-06,9.999999974752427e-07,-57.150001525878906,38.769996643066406,-95.91999816894531,False,23,1,268,2942,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,5,755,745750,1.9999999949504854e-06,3.000000106112566e-06,-74.44999694824219,21.470001220703125,-95.91999816894531,False,7,1,293,3230,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,6,127716,266046,2.999999892949745e-08,4.999999987376214e-07,46.275001525878906,142.19500732421875,-95.91999816894531,False,0,2,2757,31441,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,7,740,698037,3.000000106112566e-07,1.0000000116860974e-07,16.836999893188477,112.75699615478516,-95.91999816894531,False,20,1,51,511,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,8,740,38721,1.0000000116860974e-07,1.9999999494757503e-05,-77.12999725341797,18.790000915527344,-95.91999816894531,False,13,1,20,143,4000,46076,10,20
almanac,OVCAR-4,bo_selection,random,9,119875,701852,1.9999999494757503e-05,9.999999974752427e-07,-94.27999877929688,1.6399993896484375,-95.91999816894531,False,12,1,2483,28520,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,0,740,606869,1.0000000116860974e-07,9.999999717180685e-10,-80.43000030517578,15.489997863769531,-95.91999816894531,False,4,1,46,447,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,1,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,24,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,2,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,19,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,3,13875,713563,7.499999810534064e-06,9.999999747378752e-05,-61.154998779296875,34.76499938964844,-95.91999816894531,False,27,1,852,9644,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,4,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,23,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,5,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,12,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,6,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,20,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,7,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,24,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,8,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,23,1,2,24,4000,46076,10,20
almanac,OVCAR-4,bo_selection,tanimoto+zero,9,740,755,1.0000000116860974e-07,1.999999987845058e-08,-77.62000274658203,18.29999542236328,-95.91999816894531,False,18,1,2,24,4000,46076,10,20
almanac,OVCAR-4,pool_optimum,pool_optimum,-1,180973,681239,7.000000096013537e-06,3.000000106112566e-07,-95.91999816894531,0.0,-95.91999816894531,True,-1,1,2929,33497,4000,46076,10,20
almanac,OVCAR-5,bo_selection,act_hamming+zero,0,686673,754143,2.0000000233721948e-07,9.99999993922529e-09,-89.33000183105469,6.989997863769531,-96.31999969482422,False,3,1,3611,41869,4000,46778,10,20
almanac,OVCAR-5,bo_selection,act_hamming+zero,1,45923,761432,5.99999978589949e-08,5.000000058430487e-08,6.6479997634887695,102.96799945831299,-96.31999969482422,False,1,1,1734,19973,4000,46778,10,20
almanac,OVCAR-5,bo_selection,act_hamming+zero,2,747971,754143,1.9999999949504854e-06,9.99999993922529e-09,-66.12999725341797,30.19000244140625,-96.31999969482422,False,5,1,3914,45802,4000,46778,10,20
almanac,OVCAR-5,bo_selection,act_hamming+zero,3,750,681239,4.999999987376214e-07,3.000000106112566e-07,-56.79999923706055,39.52000045776367,-96.31999969482422,False,3,1,134,1478,4000,46778,10,20
almanac,OVCAR-5,bo_selection,act_hamming+zero,4,27640,754230,6.999999868639861e-08,5.999999802552836e-11,0.009999999776482582,96.3299996946007,-96.31999969482422,False,1,1,1408,16351,4000,46778,10,20
almanac,OVCAR-5,bo_selection,act_hamming+zero,5,3053,246131,1.0000000116860974e-07,1.9999999949504854e-06,-79.7300033569336,16.589996337890625,-96.31999969482422,False,2,1,515,5722,4000,46778,10,20
